# T   LUA LFA RUA RFA LT  LS  RT  RS  
1.0 -0.02 0.003 0.003 -0.99 -0.0 -0.085 -0.108 -0.925 0.0 0.326 -0.193 0.993 0.0 -0.07 -0.1 0.931 0.0 0.291 -0.22 -0.733 -0.0 -0.157 -0.662 -0.802 -0.0 -0.583 0.13 0.739 0.0 -0.182 -0.648 0.804 -0.0 -0.577 0.146 
1.0 -0.021 0.003 0.003 -0.991 -0.0 -0.088 -0.103 -0.925 -0.0 0.328 -0.189 0.993 0.0 -0.071 -0.095 0.932 0.0 0.29 -0.218 -0.733 0.0 -0.157 -0.662 -0.802 -0.0 -0.583 0.131 0.739 0.0 -0.182 -0.648 0.804 -0.0 -0.577 0.146 
1.0 -0.021 0.003 0.004 -0.991 -0.0 -0.09 -0.097 -0.925 -0.0 0.33 -0.187 0.993 0.0 -0.073 -0.091 0.933 0.0 0.292 -0.211 -0.733 -0.0 -0.157 -0.662 -0.802 -0.0 -0.583 0.131 0.739 0.0 -0.182 -0.648 0.804 0.0 -0.577 0.146 
1.0 -0.021 0.003 0.004 -0.992 -0.0 -0.092 -0.09 -0.925 -0.0 0.331 -0.184 0.994 0.0 -0.074 -0.085 0.933 0.0 0.292 -0.211 -0.733 -0.0 -0.157 -0.662 -0.802 -0.0 -0.583 0.131 0.739 0.0 -0.182 -0.648 0.804 0.0 -0.576 0.147 
1.0 -0.021 0.003 0.004 -0.992 0.0 -0.094 -0.084 -0.925 -0.0 0.333 -0.181 0.994 0.0 -0.075 -0.08 0.934 0.0 0.292 -0.207 -0.732 0.0 -0.158 -0.662 -0.802 0.0 -0.583 0.132 0.739 0.0 -0.183 -0.648 0.804 0.0 -0.576 0.147 
1.0 -0.022 0.003 0.004 -0.992 -0.0 -0.096 -0.079 -0.925 -0.0 0.335 -0.177 0.994 0.0 -0.076 -0.075 0.935 0.0 0.292 -0.204 -0.732 -0.0 -0.158 -0.662 -0.802 -0.0 -0.583 0.132 0.739 0.0 -0.183 -0.648 0.804 0.0 -0.576 0.148 
1.0 -0.022 0.003 0.004 -0.992 -0.0 -0.098 -0.073 -0.925 -0.0 0.337 -0.174 0.995 0.0 -0.077 -0.07 0.935 -0.0 0.292 -0.201 -0.732 -0.0 -0.158 -0.662 -0.802 -0.0 -0.583 0.133 0.739 0.0 -0.184 -0.648 0.804 0.0 -0.576 0.148 
1.0 -0.023 0.003 0.004 -0.993 -0.0 -0.1 -0.068 -0.925 -0.0 0.339 -0.172 0.995 0.0 -0.078 -0.064 0.936 -0.0 0.292 -0.199 -0.732 -0.0 -0.159 -0.662 -0.802 -0.0 -0.583 0.133 0.739 0.0 -0.184 -0.648 0.804 0.0 -0.576 0.149 
1.0 -0.023 0.004 0.004 -0.993 0.0 -0.102 -0.064 -0.925 0.0 0.341 -0.167 0.995 0.0 -0.079 -0.061 0.936 0.0 0.291 -0.196 -0.732 -0.0 -0.16 -0.662 -0.802 -0.0 -0.583 0.134 0.739 0.0 -0.185 -0.648 0.804 0.0 -0.576 0.149 
1.0 -0.024 0.004 0.004 -0.993 0.0 -0.103 -0.06 -0.925 0.0 0.343 -0.163 0.995 -0.0 -0.08 -0.055 0.937 0.0 0.292 -0.194 -0.732 -0.0 -0.161 -0.662 -0.801 -0.0 -0.583 0.135 0.739 0.0 -0.186 -0.647 0.804 0.0 -0.575 0.15 
1.0 -0.025 0.004 0.004 -0.993 -0.0 -0.104 -0.055 -0.925 -0.0 0.343 -0.16 0.995 -0.0 -0.081 -0.049 0.937 -0.0 0.293 -0.192 -0.732 0.0 -0.161 -0.662 -0.801 0.0 -0.582 0.136 0.739 -0.0 -0.187 -0.647 0.804 -0.0 -0.575 0.151 
1.0 -0.026 0.004 0.004 -0.993 -0.0 -0.106 -0.05 -0.925 -0.0 0.345 -0.159 0.996 0.0 -0.082 -0.045 0.937 0.0 0.294 -0.188 -0.732 -0.0 -0.163 -0.662 -0.802 -0.0 -0.582 0.137 0.739 0.0 -0.188 -0.647 0.804 0.0 -0.575 0.152 
1.0 -0.027 0.004 0.004 -0.993 -0.0 -0.107 -0.045 -0.925 -0.0 0.345 -0.156 0.996 0.0 -0.083 -0.04 0.937 0.0 0.295 -0.185 -0.732 -0.0 -0.163 -0.662 -0.801 -0.0 -0.582 0.138 0.739 0.0 -0.19 -0.646 0.804 0.0 -0.574 0.153 
1.0 -0.028 0.004 0.004 -0.993 -0.0 -0.108 -0.041 -0.925 0.0 0.347 -0.152 0.996 0.0 -0.085 -0.034 0.937 -0.0 0.299 -0.184 -0.732 -0.0 -0.165 -0.662 -0.801 -0.0 -0.582 0.14 0.739 0.0 -0.191 -0.646 0.804 0.0 -0.574 0.154 
1.0 -0.029 0.004 0.004 -0.993 -0.0 -0.109 -0.037 -0.926 -0.0 0.348 -0.15 0.996 -0.0 -0.087 -0.029 0.937 -0.0 0.3 -0.182 -0.732 -0.0 -0.166 -0.661 -0.801 -0.0 -0.581 0.141 0.739 0.0 -0.192 -0.646 0.804 0.0 -0.574 0.155 
1.0 -0.03 0.004 0.004 -0.994 -0.0 -0.109 -0.032 -0.926 -0.0 0.348 -0.148 0.996 0.0 -0.088 -0.025 0.936 0.0 0.302 -0.178 -0.732 -0.0 -0.167 -0.661 -0.801 -0.0 -0.581 0.142 0.739 0.0 -0.194 -0.645 0.804 0.0 -0.573 0.156 
1.0 -0.031 0.004 0.004 -0.994 -0.0 -0.11 -0.027 -0.926 -0.0 0.349 -0.146 0.996 0.0 -0.088 -0.02 0.936 0.0 0.304 -0.177 -0.731 -0.0 -0.168 -0.661 -0.801 -0.0 -0.581 0.144 0.739 0.0 -0.195 -0.645 0.804 0.0 -0.573 0.157 
0.999 -0.031 0.004 0.004 -0.994 -0.0 -0.111 -0.023 -0.926 -0.0 0.35 -0.143 0.996 0.0 -0.089 -0.014 0.936 0.0 0.305 -0.174 -0.731 -0.0 -0.169 -0.661 -0.801 0.0 -0.58 0.144 0.739 0.0 -0.196 -0.645 0.804 -0.0 -0.573 0.158 
0.999 -0.033 0.004 0.004 -0.994 0.0 -0.111 -0.018 -0.926 0.0 0.351 -0.143 0.996 0.0 -0.09 -0.017 0.938 0.0 0.308 -0.16 -0.731 0.0 -0.17 -0.66 -0.801 -0.0 -0.58 0.146 0.739 0.0 -0.197 -0.644 0.804 0.0 -0.573 0.16 
0.999 -0.034 0.004 0.004 -0.994 -0.0 -0.112 -0.014 -0.926 -0.0 0.352 -0.14 0.996 0.0 -0.09 -0.013 0.937 0.0 0.309 -0.161 -0.732 0.0 -0.171 -0.66 -0.801 -0.0 -0.58 0.147 0.738 0.0 -0.199 -0.645 0.804 -0.0 -0.572 0.161 
0.999 -0.035 0.004 0.004 -0.994 0.0 -0.112 -0.011 -0.926 -0.0 0.353 -0.135 0.996 0.0 -0.089 -0.005 0.937 0.0 0.308 -0.165 -0.731 -0.0 -0.173 -0.66 -0.801 -0.0 -0.579 0.149 0.739 0.0 -0.2 -0.643 0.804 0.0 -0.572 0.162 
