PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
06318, , 9.547428, -1.706421, -1.366688, 0.000000, -0.000000, -0.018144, -0.031698, -0.027652, -0.036571, -0.849854, 0.610840, 0.105957, 0.095473, -0.017084, -0.013651, 1.000000, -0.000158, -0.000138, -0.000183, -128.626867, -77.099039, 40.164812, , , 0.000000, , , 
06319, , 9.734500, -1.865167, -1.102898, -0.232683, 0.312956, 0.152433, -0.021446, -0.020711, -0.032291, -0.841064, 0.613037, 0.099609, 0.097343, -0.018669, -0.011017, 1.000000, -0.000107, -0.000104, -0.000161, -130.944875, -77.385480, 43.447760, , , 0.000000, , , 
06320, , 9.633371, -1.850468, -1.323877, -0.224896, 0.081637, 0.082840, 0.009646, -0.016777, -0.023202, -0.845459, 0.610840, 0.097412, 0.096333, -0.018515, -0.013232, 1.000000, 0.000048, -0.000084, -0.000116, -131.010741, -77.389212, 43.520918, , , 0.000000, , , 
06321, , 9.638700, -1.446980, -1.445246, 0.178158, -0.023356, 0.038949, -0.002890, -0.025759, -0.025302, -0.847656, 0.610840, 0.101807, 0.096387, -0.014482, -0.014440, 1.000000, -0.000014, -0.000129, -0.000127, -131.095853, -77.391380, 43.607820, , , 0.000000, , , 
06322, , 9.598440, -1.516446, -1.350369, 0.095646, 0.063637, -0.002491, -0.007667, -0.005623, -0.021877, -0.843262, 0.610840, 0.103760, 0.095983, -0.015175, -0.013500, 1.000000, -0.000038, -0.000028, -0.000109, -131.147963, -77.398703, 43.656716, , , 0.000000, , , 
06323, , 9.680308, -1.540472, -1.403993, 0.086123, 0.023519, 0.089063, -0.013089, -0.006393, -0.009188, -0.840820, 0.608643, 0.099609, 0.096803, -0.015410, -0.014036, 1.000000, -0.000065, -0.000032, -0.000046, -131.196226, -77.397880, 43.695984, , , 0.000000, , , 
06324, , 9.625989, -1.540347, -1.409304, 0.077073, 0.010592, 0.036801, -0.016420, -0.000210, -0.004514, -0.845459, 0.610840, 0.101807, 0.096260, -0.015407, -0.014092, 1.000000, -0.000082, -0.000001, -0.000023, -131.213661, -77.399747, 43.704209, , , 0.000000, , , 
06325, , 9.615990, -1.593471, -1.409833, 0.022536, 0.006558, 0.035840, -0.009469, 0.012997, -0.002256, -0.838623, 0.610840, 0.095459, 0.096159, -0.015936, -0.014104, 1.000000, -0.000047, 0.000065, -0.000011, -131.201478, -77.405746, 43.685647, , , 0.000000, , , 
06326, , 9.567906, -1.562767, -1.362795, 0.042530, 0.045507, -0.022877, -0.014880, 0.016333, 0.002491, -0.843262, 0.610840, 0.099609, 0.095678, -0.015627, -0.013635, 1.000000, -0.000074, 0.000082, 0.000012, -131.174269, -77.410835, 43.649032, , , 0.000000, , , 
06327, , 9.559527, -1.696365, -1.242063, -0.097478, 0.157215, -0.026436, -0.023899, 0.023645, -0.002680, -0.841064, 0.610840, 0.099609, 0.095594, -0.016966, -0.012430, 1.000000, -0.000119, 0.000118, -0.000013, -131.137792, -77.424015, 43.599658, , , 0.000000, , , 
06328, , 9.502508, -1.741287, -1.205886, -0.153144, 0.181729, -0.079886, -0.024765, 0.011705, -0.000535, -0.845459, 0.615234, 0.097412, 0.095024, -0.017415, -0.012062, 1.000000, -0.000124, 0.000059, -0.000003, -131.130240, -77.428657, 43.577382, , , 0.000000, , , 
06329, , 9.813138, -1.535947, -1.026360, 0.088095, 0.409600, 0.164020, -0.044828, 0.034650, -0.003315, -0.843262, 0.610840, 0.097412, 0.098129, -0.015363, -0.010277, 1.000000, -0.000224, 0.000173, -0.000017, -131.081977, -77.445494, 43.503101, , , 0.000000, , , 
06330, , 10.328112, -1.005314, -0.234185, 0.651969, 1.280544, 0.466930, -0.443199, 0.112556, 0.051080, -0.845459, 0.610840, 0.108154, 0.103282, -0.010032, -0.002378, 0.999997, -0.002216, 0.000563, 0.000255, -131.030969, -77.465782, 43.190701, , , 0.000000, , , 
06331, , 9.128086, -1.625545, -1.555190, -0.084435, -0.222038, -0.414468, -0.788057, 0.097361, 0.103094, -0.843262, 0.613037, 0.108154, 0.091282, -0.016270, -0.015532, 0.999992, -0.003940, 0.000487, 0.000515, -131.105619, -77.464895, 42.803387, , , 0.000000, , , 
06332, , 9.266472, -1.631706, -1.757368, -0.063155, -0.397287, -0.249400, -0.527303, 0.039266, 0.068200, -0.849854, 0.610840, 0.105957, 0.092667, -0.016332, -0.017549, 0.999996, -0.002637, 0.000196, 0.000341, -131.216002, -77.450284, 42.606961, , , 0.000000, , , 
06333, , 9.412784, -1.770924, -1.671856, -0.184072, -0.288873, -0.095978, -0.444244, 0.027032, 0.037248, -0.845459, 0.608643, 0.110352, 0.094129, -0.017729, -0.016692, 0.999998, -0.002221, 0.000135, 0.000186, -131.340395, -77.450514, 42.474236, , , 0.000000, , , 
06334, , 10.042522, -2.581500, -0.579511, -0.918564, 0.884820, 0.493891, -0.417811, 0.020240, 0.037746, -0.845215, 0.602051, 0.114502, 0.100430, -0.025808, -0.005751, 0.999998, -0.002089, 0.000101, 0.000189, -131.476485, -77.441964, 42.368409, , , 0.000000, , , 
06335, , 9.816673, -2.509643, -1.726697, -0.850762, -0.277139, 0.426758, -0.207114, -0.004805, 0.047703, -0.840820, 0.606445, 0.116699, 0.098173, -0.025091, -0.017239, 0.999999, -0.001036, -0.000024, 0.000239, -131.480038, -77.422847, 42.251885, , , 0.000000, , , 
06336, , 9.785041, -1.095539, -1.629453, 0.537652, -0.180889, 0.151275, -0.035726, 0.007497, 0.010703, -0.840820, 0.608643, 0.112305, 0.097850, -0.010953, -0.016296, 1.000000, -0.000179, 0.000037, 0.000054, -131.467880, -77.421098, 42.218455, , , 0.000000, , , 
06337, , 9.511827, -1.311444, -1.378669, 0.275948, 0.023994, -0.116361, -0.013459, 0.041465, 0.009876, -0.845215, 0.606445, 0.116699, 0.095116, -0.013111, -0.013806, 1.000000, -0.000067, 0.000207, 0.000049, -131.342090, -77.431909, 42.082850, , , 0.000000, , , 
