PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
31570, , -9.182972, 2.477430, 2.403333, 0.000000, -0.000000, -0.002456, 0.133121, 0.051103, -0.030118, 0.547363, -0.654541, -0.062012, -0.091820, 0.024772, 0.024073, 1.000000, 0.000666, 0.000256, -0.000151, 45.819671, 69.383798, 123.757956, , , 0.000000, , , 
31571, , -9.253162, 2.477576, 2.384379, 0.033787, -0.047769, 0.058545, 0.115266, 0.052309, -0.034388, 0.549561, -0.650391, -0.062256, -0.092521, 0.024778, 0.023882, 1.000000, 0.000576, 0.000262, -0.000172, 46.159500, 69.292452, 124.236294, , , 0.000000, , , 
31572, , -9.369802, 2.537608, 2.435648, 0.012093, -0.015717, 0.195540, 0.089266, 0.052284, -0.038901, 0.547363, -0.656738, -0.062012, -0.093687, 0.025383, 0.024392, 1.000000, 0.000446, 0.000261, -0.000195, 46.227037, 69.329274, 124.253815, , , 0.000000, , , 
31573, , -9.383780, 2.575862, 2.394806, -0.032200, -0.044889, 0.208412, 0.044509, 0.043429, -0.043790, 0.540771, -0.650391, -0.057861, -0.093827, 0.025774, 0.023974, 1.000000, 0.000223, 0.000217, -0.000219, 46.254448, 69.364762, 124.255701, , , 0.000000, , , 
31574, , -9.343183, 2.546827, 2.449561, -0.002842, 0.018926, 0.176376, 0.002661, 0.036612, -0.048407, 0.542969, -0.654541, -0.064209, -0.093421, 0.025491, 0.024513, 1.000000, 0.000013, 0.000183, -0.000242, 46.245270, 69.399303, 124.244267, , , 0.000000, , , 
31575, , -9.296294, 2.486442, 2.468015, 0.045520, 0.043924, 0.121625, -0.021651, 0.033083, -0.046786, 0.547363, -0.650391, -0.062256, -0.092953, 0.024889, 0.024693, 1.000000, -0.000108, 0.000165, -0.000234, 46.220108, 69.431788, 124.230618, , , 0.000000, , , 
31576, , -9.224473, 2.366951, 2.444309, 0.135325, 0.025480, 0.018337, -0.033516, 0.026899, -0.038803, 0.551758, -0.654541, -0.053467, -0.092237, 0.023691, 0.024452, 1.000000, -0.000168, 0.000134, -0.000194, 46.189539, 69.458502, 124.218479, , , 0.000000, , , 
31577, , -9.228203, 2.358161, 2.351622, 0.119463, -0.061981, -0.002863, -0.025513, 0.021062, -0.024819, 0.545166, -0.650391, -0.064209, -0.092277, 0.023596, 0.023523, 1.000000, -0.000128, 0.000105, -0.000124, 46.170736, 69.477239, 124.214160, , , 0.000000, , , 
31578, , -9.219073, 2.394431, 2.288988, 0.066286, -0.110200, -0.017406, -0.025158, 0.021308, -0.017575, 0.547363, -0.652344, -0.062012, -0.092186, 0.023955, 0.022897, 1.000000, -0.000126, 0.000107, -0.000088, 46.161219, 69.492958, 124.219389, , , 0.000000, , , 
31579, , -9.219912, 2.392317, 2.287820, 0.066110, -0.110120, -0.017404, -0.046046, 0.022517, -0.010621, 0.549561, -0.650391, -0.062256, -0.092195, 0.023933, 0.022883, 1.000000, -0.000230, 0.000113, -0.000053, 46.146777, 69.507248, 124.232356, , , 0.000000, , , 
31580, , -9.236528, 2.319349, 2.278592, 0.134833, -0.134938, -0.022467, -0.064275, 0.016396, -0.005966, 0.547363, -0.652344, -0.062012, -0.092363, 0.023204, 0.022786, 1.000000, -0.000321, 0.000082, -0.000030, 46.121737, 69.516223, 124.244938, , , 0.000000, , , 
31581, , -9.261901, 2.229712, 2.218772, 0.209282, -0.213121, -0.035768, -0.065330, 0.013338, -0.002299, 0.549561, -0.654541, -0.059814, -0.092617, 0.022305, 0.022187, 1.000000, -0.000327, 0.000067, -0.000011, 46.094622, 69.524786, 124.256211, , , 0.000000, , , 
31582, , -9.216734, 2.145195, 2.261689, 0.288979, -0.173728, -0.088923, -0.054645, 0.007144, -0.006745, 0.549561, -0.652344, -0.057861, -0.092166, 0.021461, 0.022614, 1.000000, -0.000273, 0.000036, -0.000034, 46.064029, 69.530409, 124.256976, , , 0.000000, , , 
31583, , -9.183655, 2.058858, 2.272486, 0.364476, -0.167957, -0.138931, -0.039444, 0.001866, -0.011808, 0.547363, -0.658691, -0.063965, -0.091835, 0.020598, 0.022722, 1.000000, -0.000197, 0.000009, -0.000059, 46.026082, 69.541407, 124.241228, , , 0.000000, , , 
31584, , -9.179603, 2.064052, 2.141767, 0.326848, -0.289216, -0.173076, -0.008964, -0.001731, -0.017199, 0.545166, -0.654541, -0.062012, -0.091794, 0.020649, 0.021416, 1.000000, -0.000045, -0.000009, -0.000086, 46.000685, 69.547808, 124.219603, , , 0.000000, , , 
31585, , -9.241653, 2.074370, 2.089314, 0.314442, -0.352384, -0.124894, 0.028860, 0.020741, -0.020617, 0.538574, -0.650391, -0.062256, -0.092412, 0.020750, 0.020906, 1.000000, 0.000144, 0.000104, -0.000103, 46.008039, 69.574393, 124.211127, , , 0.000000, , , 
