PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
30495, , 9.593813, -0.004499, -1.882321, -0.000000, -0.000000, -0.035960, 0.050406, 0.001959, -0.015249, -0.810303, 0.558350, 0.005371, 0.095938, -0.000048, -0.018824, 1.000000, 0.000252, 0.000010, -0.000076, -179.855246, -78.898881, 103.847410, , , 0.000000, , , 
30496, , 9.585025, 0.020713, -1.904368, 0.000958, -0.034284, -0.040350, 0.043548, 0.000364, -0.008268, -0.810303, 0.556396, 0.003418, 0.095850, 0.000207, -0.019044, 1.000000, 0.000218, 0.000002, -0.000041, 179.140192, -78.957945, 104.891262, , , 0.000000, , , 
30497, , 9.661680, -0.024829, -1.851758, -0.059510, 0.019042, 0.024679, 0.062179, -0.002295, -0.012034, -0.810303, 0.554199, 0.005615, 0.096617, -0.000248, -0.018517, 1.000000, 0.000311, -0.000011, -0.000060, 179.140591, -78.956527, 104.927154, , , 0.000000, , , 
30498, , 9.667337, 0.022383, -1.773621, -0.032413, 0.105952, 0.015403, 0.064685, 0.006981, -0.008660, -0.814697, 0.556396, 0.003418, 0.096673, 0.000225, -0.017740, 1.000000, 0.000323, 0.000035, -0.000043, 179.153244, -78.959523, 104.951376, , , 0.000000, , , 
30499, , 9.676486, 0.050503, -1.852464, 0.013560, 0.039203, 0.039563, 0.045766, -0.000190, -0.006826, -0.814697, 0.558350, 0.001221, 0.096765, 0.000506, -0.018524, 1.000000, 0.000229, -0.000001, -0.000034, 179.159433, -78.959357, 104.971787, , , 0.000000, , , 
30500, , 9.667396, 0.081897, -1.947673, 0.067408, -0.045579, 0.048959, 0.024920, -0.000628, -0.003123, -0.812500, 0.554199, 0.005615, 0.096674, 0.000820, -0.019476, 1.000000, 0.000125, -0.000003, -0.000016, 179.162621, -78.960399, 104.983943, , , 0.000000, , , 
30501, , 9.693185, 0.020342, -2.027576, 0.025509, -0.131237, 0.089405, 0.002480, -0.012964, -0.000654, -0.814697, 0.556396, 0.001465, 0.096933, 0.000203, -0.020269, 1.000000, 0.000012, -0.000065, -0.000003, 179.162677, -78.952966, 104.985334, , , 0.000000, , , 
30502, , 9.651604, -0.033848, -1.992329, -0.033729, -0.117786, 0.041701, 0.015042, -0.004188, -0.004466, -0.816650, 0.554199, 0.001465, 0.096516, -0.000339, -0.019921, 1.000000, 0.000075, -0.000021, -0.000022, 179.157898, -78.950159, 104.998900, , , 0.000000, , , 
30503, , 9.629825, -0.011640, -1.852047, -0.044735, 0.017926, -0.006494, 0.020513, -0.011535, 0.001842, -0.814697, 0.556396, 0.003418, 0.096299, -0.000114, -0.018515, 1.000000, 0.000103, -0.000058, 0.000009, 179.175546, -78.943566, 104.992894, , , 0.000000, , , 
30504, , 9.612400, 0.031169, -1.823855, -0.008820, 0.052228, -0.028882, -0.000565, 0.005162, 0.002516, -0.812500, 0.556396, 0.005615, 0.096124, 0.000313, -0.018241, 1.000000, -0.000003, 0.000026, 0.000013, 179.181119, -78.947613, 104.988055, , , 0.000000, , , 
30505, , 9.607400, 0.030156, -1.929667, 0.016052, -0.050095, -0.013509, -0.026359, 0.004767, 0.004865, -0.812500, 0.556396, 0.001465, 0.096074, 0.000301, -0.019299, 1.000000, -0.000132, 0.000024, 0.000024, 179.180088, -78.950384, 104.973718, , , 0.000000, , , 
30506, , 9.565769, -0.017237, -1.966261, -0.019215, -0.104341, -0.047486, -0.048012, 0.000737, 0.005409, -0.818848, 0.556396, 0.001465, 0.095658, -0.000174, -0.019663, 1.000000, -0.000240, 0.000004, 0.000027, 179.170369, -78.949678, 104.955174, , , 0.000000, , , 
30507, , 9.597919, 0.009234, -1.924077, -0.005984, -0.050986, -0.023940, -0.053552, -0.019949, 0.003930, -0.812500, 0.556396, 0.005615, 0.095981, 0.000089, -0.019231, 1.000000, -0.000268, -0.000100, 0.000020, 179.152065, -78.938282, 104.942562, , , 0.000000, , , 
30508, , 9.632982, -0.036737, -1.938986, -0.049740, -0.067597, 0.013213, -0.035792, -0.028350, 0.004483, -0.816895, 0.562744, 0.001221, 0.096333, -0.000369, -0.019376, 1.000000, -0.000179, -0.000142, 0.000022, 179.147442, -78.921562, 104.927006, , , 0.000000, , , 
30509, , 9.651365, -0.000135, -1.881651, -0.029578, 0.002453, 0.020348, -0.002165, -0.037343, 0.003709, -0.812500, 0.558350, 0.001221, 0.096517, 0.000000, -0.018798, 1.000000, -0.000011, -0.000187, 0.000019, 179.158656, -78.900199, 104.914315, , , 0.000000, , , 
30510, , 9.696436, 0.014452, -1.859291, -0.023180, 0.038932, 0.060305, 0.023078, -0.031787, 0.003860, -0.814453, 0.552002, 0.003662, 0.096967, 0.000149, -0.018577, 1.000000, 0.000115, -0.000159, 0.000019, 179.185963, -78.883186, 104.902089, , , 0.000000, , , 
30511, , 9.628030, 0.034537, -1.892357, 0.007371, 0.002288, -0.000393, 0.030706, -0.021893, -0.005040, -0.814697, 0.556396, -0.002686, 0.096282, 0.000346, -0.018913, 1.000000, 0.000154, -0.000109, -0.000025, 179.189774, -78.870603, 104.916135, , , 0.000000, , , 
30512, , 9.576138, -0.028367, -1.998007, -0.025967, -0.121817, -0.031085, 0.017956, -0.021894, 0.002210, -0.808105, 0.552002, 0.003662, 0.095764, -0.000281, -0.019970, 1.000000, 0.000090, -0.000109, 0.000011, 179.203159, -78.862083, 104.916925, , , 0.000000, , , 
30513, , 9.584597, -0.053598, -1.977711, -0.055888, -0.105141, -0.026752, 0.010695, -0.017666, -0.001896, -0.810547, 0.560547, 0.003418, 0.095848, -0.000536, -0.019769, 1.000000, 0.000053, -0.000088, -0.000009, 179.204485, -78.851947, 104.921819, , , 0.000000, , , 
30514, , 9.608221, -0.009451, -1.885597, -0.036463, -0.000237, -0.021255, -0.016506, -0.017565, 0.003581, -0.814697, 0.556396, 0.005615, 0.096084, -0.000094, -0.018848, 1.000000, -0.000083, -0.000088, 0.000018, 179.215403, -78.840098, 104.902096, , , 0.000000, , , 
30515, , 9.648303, -0.048237, -1.866426, -0.081187, 0.017520, 0.014251, -0.046890, -0.014303, 0.005529, -0.812500, 0.558350, 0.007568, 0.096484, -0.000484, -0.018657, 1.000000, -0.000234, -0.000072, 0.000028, 179.205164, -78.831947, 104.885148, , , 0.000000, , , 
30516, , 9.679088, -0.055010, -1.942417, -0.071679, -0.048568, 0.059154, -0.070396, -0.017816, 0.006957, -0.816650, 0.554199, 0.003418, 0.096793, -0.000554, -0.019415, 1.000000, -0.000352, -0.000089, 0.000035, 179.201721, -78.818573, 104.847339, , , 0.000000, , , 
30517, , 9.691056, -0.104938, -2.006513, -0.106636, -0.117536, 0.083195, -0.077135, -0.024546, 0.009186, -0.814697, 0.554199, 0.001465, 0.096913, -0.001053, -0.020053, 1.000000, -0.000386, -0.000123, 0.000046, 179.185133, -78.804583, 104.819195, , , 0.000000, , , 
30518, , 9.681647, -0.079593, -2.031264, -0.076357, -0.134445, 0.078862, -0.058112, -0.028312, 0.011394, -0.814697, 0.556396, 0.005615, 0.096819, -0.000796, -0.020299, 1.000000, -0.000291, -0.000142, 0.000057, 179.194266, -78.790252, 104.780502, , , 0.000000, , , 
30519, , 9.645538, -0.033210, -2.021505, -0.032583, -0.117728, 0.041706, -0.061258, -0.033516, 0.014318, -0.810303, 0.556396, 0.003418, 0.096459, -0.000331, -0.020199, 1.000000, -0.000306, -0.000168, 0.000072, 179.201852, -78.771168, 104.736989, , , 0.000000, , , 
30520, , 9.617356, -0.051685, -2.034162, -0.046029, -0.136185, 0.016522, -0.054558, -0.026793, 0.012123, -0.810547, 0.560547, 0.005371, 0.096176, -0.000517, -0.020329, 1.000000, -0.000273, -0.000134, 0.000061, 179.230674, -78.754559, 104.679615, , , 0.000000, , , 
30521, , 9.611845, -0.059255, -2.070233, -0.045079, -0.170660, 0.018172, -0.019151, -0.029017, 0.007717, -0.812500, 0.554199, 0.011963, 0.096121, -0.000591, -0.020688, 1.000000, -0.000096, -0.000145, 0.000039, 179.243022, -78.737998, 104.655840, , , 0.000000, , , 
30522, , 9.547734, -0.078540, -2.041729, -0.066669, -0.155910, -0.050244, 0.030316, -0.031314, 0.002783, -0.812500, 0.558350, 0.003418, 0.095481, -0.000781, -0.020402, 1.000000, 0.000152, -0.000157, 0.000014, 179.302456, -78.713554, 104.615028, , , 0.000000, , , 
30523, , 9.533725, -0.069009, -2.027646, -0.059746, -0.139217, -0.066659, 0.032186, -0.040208, 0.008381, -0.814697, 0.560547, 0.009521, 0.095341, -0.000683, -0.020257, 1.000000, 0.000161, -0.000201, 0.000042, 179.346305, -78.690574, 104.589117, , , 0.000000, , , 
30524, , 9.528479, -0.084506, -1.992176, -0.081470, -0.104593, -0.078714, 0.011422, -0.045781, 0.007388, -0.814697, 0.560547, 0.009521, 0.095289, -0.000840, -0.019900, 1.000000, 0.000057, -0.000229, 0.000037, 179.421772, -78.659083, 104.523534, , , 0.000000, , , 
30525, , 9.540303, -0.142723, -1.986113, -0.140360, -0.105724, -0.068381, -0.010249, -0.053458, 0.009370, -0.808350, 0.558350, 0.005371, 0.095408, -0.001424, -0.019836, 1.000000, -0.000051, -0.000267, 0.000047, 179.444186, -78.628510, 104.494685, , , 0.000000, , , 
