PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
30495, , 9.647476, -0.272979, -1.703230, -0.000000, -0.000000, -0.012212, -0.002734, 0.000301, 0.002021, -0.707031, -0.542236, 0.415039, 0.096475, -0.002729, -0.017032, 1.000000, -0.000014, 0.000002, 0.000010, -170.897042, -79.862657, -73.196228, , , 0.000000, , , 
30496, , 9.644315, -0.239293, -1.547997, 0.131181, -0.306938, -0.047701, 0.055145, 0.013473, -0.005371, -0.713135, -0.544189, 0.419189, 0.096442, -0.002391, -0.015487, 1.000000, 0.000276, 0.000067, -0.000027, -172.472700, -78.833955, -72.826718, , , 0.000000, , , 
30497, , 9.636021, -0.143939, -1.625676, 0.011030, -0.274662, -0.043302, 0.068231, 0.014275, -0.007329, -0.711182, -0.540039, 0.417236, 0.096359, -0.001437, -0.016264, 1.000000, 0.000341, 0.000071, -0.000037, -172.449264, -78.842614, -72.810758, , , 0.000000, , , 
30498, , 9.666397, -0.113883, -1.885141, -0.122134, -0.061322, 0.035525, 0.012396, 0.008912, -0.009733, -0.713379, -0.542236, 0.419189, 0.096663, -0.001142, -0.018856, 1.000000, 0.000062, 0.000045, -0.000049, -172.458498, -78.844734, -72.790399, , , 0.000000, , , 
30499, , 9.650350, -0.143436, -2.024823, -0.153415, 0.079190, 0.047330, -0.036667, 0.003821, -0.001817, -0.707031, -0.540039, 0.421387, 0.096503, -0.001439, -0.020250, 1.000000, -0.000183, 0.000019, -0.000009, -172.483285, -78.847041, -72.786549, , , 0.000000, , , 
30500, , 9.722966, -0.134633, -2.137642, -0.202076, 0.161180, 0.140046, -0.066512, -0.020488, -0.006858, -0.711182, -0.542236, 0.417236, 0.097232, -0.001357, -0.021366, 1.000000, -0.000333, -0.000102, -0.000034, -172.539473, -78.829409, -72.762173, , , 0.000000, , , 
30501, , 9.754742, -0.150045, -1.922310, -0.095160, -0.030532, 0.130290, -0.085955, -0.005121, -0.000627, -0.709229, -0.542236, 0.421387, 0.097548, -0.001509, -0.019220, 1.000000, -0.000430, -0.000026, -0.000003, -172.592448, -78.826546, -72.758375, , , 0.000000, , , 
30502, , 9.619345, -0.286333, -1.652575, 0.133562, -0.190204, -0.050988, -0.078221, -0.001776, 0.004827, -0.702881, -0.542236, 0.417236, 0.096194, -0.002867, -0.016524, 1.000000, -0.000391, -0.000009, 0.000024, -172.619400, -78.819264, -72.771755, , , 0.000000, , , 
30503, , 9.620974, -0.332190, -1.596215, 0.199261, -0.221547, -0.059093, -0.007346, 0.001801, -0.005593, -0.713379, -0.542236, 0.417236, 0.096210, -0.003325, -0.015963, 1.000000, -0.000037, 0.000009, -0.000028, -172.639018, -78.820699, -72.756047, , , 0.000000, , , 
30504, , 9.614087, -0.262705, -1.707815, 0.090105, -0.149972, -0.046127, 0.015690, -0.001219, -0.003933, -0.711182, -0.544189, 0.417236, 0.096141, -0.002628, -0.017078, 1.000000, 0.000078, -0.000006, -0.000020, -172.635474, -78.817033, -72.746420, , , 0.000000, , , 
30505, , 9.610054, -0.324804, -1.949175, 0.047327, 0.091319, -0.002114, 0.005069, -0.005500, -0.000485, -0.713379, -0.542236, 0.417236, 0.096101, -0.003248, -0.019489, 1.000000, 0.000025, -0.000027, -0.000002, -172.636006, -78.813943, -72.742917, , , 0.000000, , , 
30506, , 9.714778, -0.295239, -2.023363, -0.003909, 0.125001, 0.114167, 0.019399, -0.006680, -0.005116, -0.711182, -0.544189, 0.417236, 0.097148, -0.002953, -0.020231, 1.000000, 0.000097, -0.000033, -0.000026, -172.636140, -78.809227, -72.728757, , , 0.000000, , , 
30507, , 9.708418, -0.167834, -1.980821, -0.102676, 0.036590, 0.096567, 0.004814, 0.026580, -0.009605, -0.702881, -0.542236, 0.417236, 0.097081, -0.001683, -0.019821, 1.000000, 0.000024, 0.000133, -0.000048, -172.651126, -78.825036, -72.710669, , , 0.000000, , , 
30508, , 9.661282, -0.082969, -1.940006, -0.165558, -0.024145, 0.040377, -0.056613, 0.020131, -0.007923, -0.708984, -0.546387, 0.415039, 0.096611, -0.000839, -0.019410, 1.000000, -0.000283, 0.000101, -0.000040, -172.693078, -78.834089, -72.697641, , , 0.000000, , , 
