PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
60696, , 9.515968, 0.156521, -2.299084, 0.000000, 0.000000, -0.021674, 0.010125, 0.039760, -0.000575, -0.860840, 0.442139, 0.181885, 0.095155, 0.001566, -0.023010, 1.000000, 0.000051, 0.000199, -0.000003, 176.106310, -76.375843, 95.859942, , , 0.000000, , , 
60697, , 9.481494, 0.174472, -2.258254, -0.000000, 0.000000, -0.064412, 0.007645, 0.033513, 0.004926, -0.865234, 0.442139, 0.175781, 0.094811, 0.001748, -0.022598, 1.000000, 0.000038, 0.000168, 0.000025, 175.577144, -76.555021, 96.873879, , , 0.000000, , , 
60698, , 9.509522, 0.101559, -2.289804, -0.063840, -0.008477, -0.031052, -0.012206, 0.025215, 0.009393, -0.862793, 0.439941, 0.177979, 0.095092, 0.001019, -0.022910, 1.000000, -0.000061, 0.000126, 0.000047, 175.856207, -76.468853, 96.387586, , , 0.000000, , , 
60699, , 9.516446, 0.106725, -2.363984, -0.055395, -0.081328, -0.006930, -0.001155, 0.028136, 0.008123, -0.865234, 0.446533, 0.177734, 0.095161, 0.001071, -0.023653, 1.000000, -0.000006, 0.000141, 0.000041, 175.870013, -76.485268, 96.372706, , , 0.000000, , , 
60700, , 9.495014, 0.144522, -2.321707, -0.017641, -0.046183, -0.037000, 0.007913, 0.020345, 0.008125, -0.860840, 0.439941, 0.177979, 0.094948, 0.001450, -0.023227, 1.000000, 0.000040, 0.000102, 0.000041, 175.890283, -76.498297, 96.357087, , , 0.000000, , , 
60701, , 9.532478, 0.173311, -2.283487, 0.009765, -0.001007, -0.008995, 0.011638, 0.018451, 0.006473, -0.867188, 0.440186, 0.171631, 0.095323, 0.001738, -0.022844, 1.000000, 0.000058, 0.000092, 0.000032, 175.909215, -76.509106, 96.344474, , , 0.000000, , , 
60702, , 9.541236, 0.169952, -2.304619, 0.007857, -0.022163, 0.004379, 0.018849, 0.017231, 0.004001, -0.863037, 0.442139, 0.181885, 0.095410, 0.001704, -0.023054, 1.000000, 0.000094, 0.000086, 0.000020, 175.923984, -76.523868, 96.342788, , , 0.000000, , , 
60703, , 9.522908, 0.182475, -2.311568, 0.021986, -0.034004, -0.011627, 0.011489, 0.011753, 0.006188, -0.858643, 0.439941, 0.177979, 0.095228, 0.001829, -0.023121, 1.000000, 0.000057, 0.000059, 0.000031, 175.943336, -76.530837, 96.329658, , , 0.000000, , , 
60704, , 9.526438, 0.156604, -2.359156, -0.001620, -0.080462, 0.002438, 0.004667, 0.002468, 0.001573, -0.860840, 0.442139, 0.177734, 0.095264, 0.001567, -0.023593, 1.000000, 0.000023, 0.000012, 0.000008, 175.951420, -76.528164, 96.322133, , , 0.000000, , , 
60705, , 9.509779, 0.161141, -2.313441, 0.002169, -0.039789, -0.024312, -0.002375, -0.000205, 0.008358, -0.863037, 0.444336, 0.177734, 0.095098, 0.001615, -0.023134, 1.000000, -0.000012, -0.000001, 0.000042, 175.970035, -76.528384, 96.301592, , , 0.000000, , , 
60706, , 9.515055, 0.127082, -2.308032, -0.031785, -0.034204, -0.020994, -0.008811, -0.005363, 0.003196, -0.869629, 0.448730, 0.175537, 0.095151, 0.001271, -0.023078, 1.000000, -0.000044, -0.000027, 0.000016, 175.974067, -76.524042, 96.291867, , , 0.000000, , , 
60707, , 9.506632, 0.129488, -2.285554, -0.029890, -0.013868, -0.034370, -0.013359, -0.001800, 0.004478, -0.867188, 0.442139, 0.173584, 0.095066, 0.001295, -0.022855, 1.000000, -0.000067, -0.000009, 0.000022, 175.977395, -76.523193, 96.280573, , , 0.000000, , , 
60708, , 9.447959, 0.081835, -2.301762, -0.075206, -0.045979, -0.088441, -0.008069, 0.002226, 0.004675, -0.860840, 0.444336, 0.173584, 0.094479, 0.000820, -0.023019, 1.000000, -0.000040, 0.000011, 0.000023, 175.981768, -76.529158, 96.274049, , , 0.000000, , , 
60709, , 9.456087, 0.135330, -2.304311, -0.021437, -0.044823, -0.079071, 0.021834, 0.007743, 0.000873, -0.860840, 0.446533, 0.173584, 0.094560, 0.001356, -0.023047, 1.000000, 0.000109, 0.000039, 0.000004, 175.995066, -76.533619, 96.273239, , , 0.000000, , , 
60710, , 9.485224, 0.110457, -2.264304, -0.047707, -0.001275, -0.060433, 0.038263, 0.005423, -0.001308, -0.858643, 0.439941, 0.171631, 0.094852, 0.001108, -0.022645, 1.000000, 0.000191, 0.000027, -0.000007, 176.014043, -76.539472, 96.278506, , , 0.000000, , , 
60711, , 9.552381, 0.154686, -2.270396, -0.004271, 0.009724, 0.007012, 0.030465, 0.005742, -0.000036, -0.865234, 0.444336, 0.177734, 0.095523, 0.001550, -0.022706, 1.000000, 0.000152, 0.000029, -0.000000, 176.030458, -76.542753, 96.279576, , , 0.000000, , , 
60712, , 9.579389, 0.138406, -2.284933, -0.020155, 0.000980, 0.036392, 0.009689, -0.006234, -0.001366, -0.865234, 0.448730, 0.179688, 0.095795, 0.001385, -0.022846, 1.000000, 0.000048, -0.000031, -0.000007, 176.036517, -76.540646, 96.280630, , , 0.000000, , , 
60713, , 9.567993, 0.109593, -2.233764, -0.050321, 0.046996, 0.012966, -0.016732, 0.003565, 0.008153, -0.865234, 0.446533, 0.175537, 0.095679, 0.001098, -0.022339, 1.000000, -0.000084, 0.000018, 0.000041, 176.045815, -76.543006, 96.261213, , , 0.000000, , , 
60714, , 9.624091, 0.069163, -2.208379, -0.092443, 0.082743, 0.060988, -0.016107, 0.005122, 0.006776, -0.860840, 0.446533, 0.181885, 0.096240, 0.000693, -0.022086, 1.000000, -0.000081, 0.000026, 0.000034, 176.059158, -76.545049, 96.238168, , , 0.000000, , , 
60715, , 9.622260, 0.077046, -2.261740, -0.082097, 0.030228, 0.071727, -0.018414, 0.006241, 0.009989, -0.863037, 0.442139, 0.177734, 0.096222, 0.000773, -0.022620, 1.000000, -0.000092, 0.000031, 0.000050, 176.071451, -76.549010, 96.214680, , , 0.000000, , , 
60716, , 9.508762, 0.108753, -2.384886, -0.042334, -0.114206, -0.009564, -0.028606, 0.002315, 0.009047, -0.864990, 0.442139, 0.177734, 0.095087, 0.001088, -0.023850, 1.000000, -0.000143, 0.000012, 0.000045, 176.085635, -76.547308, 96.181817, , , 0.000000, , , 
60717, , 9.483114, 0.107560, -2.472702, -0.039573, -0.205399, -0.014141, -0.047018, -0.006081, 0.012494, -0.858887, 0.448730, 0.183838, 0.094832, 0.001076, -0.024724, 1.000000, -0.000235, -0.000030, 0.000062, 176.089542, -76.544320, 96.150100, , , 0.000000, , , 
60718, , 9.484817, 0.099327, -2.419785, -0.049413, -0.151811, -0.024864, -0.068049, -0.016169, 0.014549, -0.863037, 0.444336, 0.177734, 0.094850, 0.000992, -0.024191, 1.000000, -0.000340, -0.000081, 0.000073, 176.103561, -76.529728, 96.094364, , , 0.000000, , , 
60719, , 9.545423, 0.082213, -2.370917, -0.070081, -0.089445, 0.022464, -0.066586, -0.016298, 0.013533, -0.869385, 0.444336, 0.179932, 0.095456, 0.000821, -0.023702, 1.000000, -0.000333, -0.000081, 0.000068, 176.100346, -76.520938, 96.058439, , , 0.000000, , , 
60720, , 9.541702, 0.107746, -2.324203, -0.045961, -0.041672, 0.008400, -0.062853, -0.018206, 0.011875, -0.856689, 0.446533, 0.181885, 0.095419, 0.001076, -0.023234, 1.000000, -0.000314, -0.000091, 0.000059, 176.109946, -76.507819, 96.012864, , , 0.000000, , , 
60721, , 9.595057, 0.132525, -2.334819, -0.022335, -0.037161, 0.063151, -0.050617, -0.013503, 0.013006, -0.867188, 0.440186, 0.173584, 0.095952, 0.001326, -0.023342, 1.000000, -0.000253, -0.000068, 0.000065, 176.114097, -76.500608, 95.978770, , , 0.000000, , , 
60722, , 9.716508, 0.153820, -2.215463, -0.007553, 0.109506, 0.153777, -0.042195, -0.012265, 0.010358, -0.860840, 0.442139, 0.177734, 0.097166, 0.001539, -0.022149, 1.000000, -0.000211, -0.000061, 0.000052, 176.128783, -76.491766, 95.940791, , , 0.000000, , , 
60723, , 9.811427, 0.134522, -2.100784, -0.032868, 0.242735, 0.219037, -0.057461, 0.001743, 0.013485, -0.860840, 0.442139, 0.179932, 0.098114, 0.001346, -0.021009, 1.000000, -0.000287, 0.000009, 0.000067, 176.127658, -76.493291, 95.908092, , , 0.000000, , , 
60724, , 9.808645, 0.103078, -2.071227, -0.064595, 0.268499, 0.208982, -0.082419, 0.021289, 0.020558, -0.863037, 0.446533, 0.177734, 0.098084, 0.001032, -0.020723, 1.000000, -0.000412, 0.000106, 0.000103, 176.134320, -76.505953, 95.853729, , , 0.000000, , , 
60725, , 9.758881, 0.053011, -2.107430, -0.111828, 0.216812, 0.168310, -0.088889, 0.039978, 0.023073, -0.860596, 0.437988, 0.179932, 0.097585, 0.000532, -0.021094, 1.000000, -0.000444, 0.000200, 0.000115, 176.131938, -76.529706, 95.803809, , , 0.000000, , , 
60726, , 9.651626, 0.051942, -2.220634, -0.105725, 0.076448, 0.090381, -0.087330, 0.055782, 0.023487, -0.860840, 0.439941, 0.179932, 0.096510, 0.000521, -0.022233, 1.000000, -0.000437, 0.000279, 0.000117, 176.142612, -76.566492, 95.742451, , , 0.000000, , , 
60727, , 9.548003, 0.026111, -2.381648, -0.123840, -0.110452, 0.026507, -0.090778, 0.055057, 0.024281, -0.860840, 0.439941, 0.177979, 0.095473, 0.000262, -0.023843, 1.000000, -0.000454, 0.000275, 0.000121, 176.139849, -76.598913, 95.691825, , , 0.000000, , , 
60728, , 9.517274, 0.018989, -2.387574, -0.129043, -0.129267, -0.002182, -0.087101, 0.051788, 0.027751, -0.865234, 0.444336, 0.177734, 0.095167, 0.000193, -0.023900, 1.000000, -0.000436, 0.000259, 0.000139, 176.159484, -76.632602, 95.621058, , , 0.000000, , , 
60729, , 9.484913, 0.027672, -2.291657, -0.121496, -0.047928, -0.055691, -0.089532, 0.046157, 0.030635, -0.863037, 0.446533, 0.177734, 0.094844, 0.000281, -0.022939, 1.000000, -0.000448, 0.000231, 0.000153, 176.174433, -76.660175, 95.552973, , , 0.000000, , , 
60730, , 9.470969, 0.022552, -2.187993, -0.126324, 0.044750, -0.093165, -0.091340, 0.042092, 0.032149, -0.860840, 0.446533, 0.175537, 0.094705, 0.000231, -0.021900, 1.000000, -0.000457, 0.000210, 0.000161, 176.236194, -76.689410, 95.439371, , , 0.000000, , , 
60731, , 9.515465, 0.057403, -2.223923, -0.090443, 0.017075, -0.041059, -0.097409, 0.039685, 0.031537, -0.860840, 0.442139, 0.181885, 0.095150, 0.000578, -0.022258, 1.000000, -0.000487, 0.000198, 0.000158, 176.250308, -76.713307, 95.367529, , , 0.000000, , , 
60732, , 9.512919, 0.081335, -2.171677, -0.065228, 0.063980, -0.055123, -0.098590, 0.037183, 0.031680, -0.860840, 0.442139, 0.179932, 0.095125, 0.000818, -0.021735, 1.000000, -0.000493, 0.000186, 0.000158, 176.305360, -76.738197, 95.255394, , , 0.000000, , , 
