PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
60696, , 9.439054, -0.365034, -2.066359, -0.000000, -0.000000, -0.143208, 0.041574, 0.004397, -0.003942, -0.855469, -0.329834, 0.219482, 0.094390, -0.003648, -0.020666, 1.000000, 0.000208, 0.000022, -0.000020, -169.989638, -77.465205, -95.954907, , , 0.000000, , , 
60697, , 9.465070, -0.386297, -2.176232, -0.000000, 0.000000, -0.092977, 0.020530, -0.014296, -0.002055, -0.853271, -0.338135, 0.217285, 0.094652, -0.003862, -0.021756, 1.000000, 0.000103, -0.000071, -0.000010, -169.934756, -76.859948, -97.770386, , , 0.000000, , , 
60698, , 9.502889, -0.393609, -2.429243, -0.000721, 0.287834, -0.000542, -0.009176, -0.035077, -0.000269, -0.851074, -0.335938, 0.213135, 0.095033, -0.003937, -0.024276, 1.000000, -0.000046, -0.000175, -0.000001, -169.991039, -77.140588, -96.841565, , , 0.000000, , , 
60699, , 9.577044, -0.328641, -2.508780, -0.070975, 0.341997, 0.086796, -0.045548, -0.037463, -0.006245, -0.857422, -0.333984, 0.217285, 0.095775, -0.003295, -0.025069, 1.000000, -0.000228, -0.000187, -0.000031, -170.048843, -77.120068, -96.809041, , , 0.000000, , , 
60700, , 9.566897, -0.394286, -2.467976, -0.000538, 0.306365, 0.070532, -0.044164, -0.010647, -0.014775, -0.853271, -0.333984, 0.225830, 0.095670, -0.003955, -0.024674, 1.000000, -0.000221, -0.000053, -0.000074, -170.113318, -77.121089, -96.771215, , , 0.000000, , , 
60701, , 9.515620, -0.300140, -2.308668, -0.081991, 0.156424, -0.018002, -0.003113, -0.018819, -0.014171, -0.853271, -0.335938, 0.221436, 0.095158, -0.003008, -0.023078, 1.000000, -0.000016, -0.000094, -0.000071, -170.158151, -77.111856, -96.727054, , , 0.000000, , , 
60702, , 9.513711, -0.276809, -2.097719, -0.091552, -0.053183, -0.067097, -0.019147, -0.025986, -0.012289, -0.851318, -0.331787, 0.223633, 0.095140, -0.002776, -0.020965, 1.000000, -0.000096, -0.000130, -0.000061, -170.214202, -77.090853, -96.678079, , , 0.000000, , , 
60703, , 9.578240, -0.345987, -2.016855, -0.018219, -0.145049, -0.019387, -0.017018, -0.020601, -0.005777, -0.851318, -0.335938, 0.219482, 0.095784, -0.003464, -0.020158, 1.000000, -0.000085, -0.000103, -0.000029, -170.246914, -77.079782, -96.654522, , , 0.000000, , , 
60704, , 9.615705, -0.419304, -2.152583, 0.046698, -0.019123, 0.049800, 0.029184, 0.002080, -0.004531, -0.853271, -0.335938, 0.217285, 0.096157, -0.004192, -0.021527, 1.000000, 0.000146, 0.000010, -0.000023, -170.243848, -77.077277, -96.638997, , , 0.000000, , , 
60705, , 9.600847, -0.353024, -2.298399, -0.027943, 0.123796, 0.064935, 0.031914, 0.015417, 0.000300, -0.853516, -0.331787, 0.219482, 0.096007, -0.003526, -0.022992, 1.000000, 0.000160, 0.000077, 0.000001, -170.218290, -77.085953, -96.646458, , , 0.000000, , , 
60706, , 9.547277, -0.320126, -2.463029, -0.069505, 0.295849, 0.047694, 0.000261, 0.012409, 0.005006, -0.851318, -0.335938, 0.223633, 0.095471, -0.003199, -0.024636, 1.000000, 0.000001, 0.000062, 0.000025, -170.201577, -77.093193, -96.664039, , , 0.000000, , , 
