# T   LUA LFA RUA RFA LT  LS  RT  RS  
0.999 -0.017 -0.019 -0.034 -0.719 -0.0 -0.686 0.109 -0.966 -0.0 -0.064 -0.251 0.773 0.0 -0.621 0.127 0.974 -0.0 -0.026 -0.225 -0.69 -0.0 -0.72 0.071 -0.998 0.0 -0.013 0.065 0.714 0.0 -0.7 -0.006 0.998 0.0 0.005 0.067 
0.999 -0.016 -0.018 -0.035 -0.721 -0.0 -0.685 0.108 -0.965 -0.0 -0.069 -0.253 0.771 -0.0 -0.623 0.127 0.973 0.0 -0.024 -0.228 -0.691 0.0 -0.72 0.069 -0.998 0.0 -0.013 0.065 0.714 0.0 -0.7 -0.009 0.998 0.0 0.005 0.069 
0.999 -0.016 -0.018 -0.036 -0.721 -0.0 -0.685 0.106 -0.965 -0.0 -0.071 -0.254 0.771 0.0 -0.624 0.129 0.973 0.0 -0.022 -0.23 -0.691 -0.0 -0.72 0.069 -0.998 -0.0 -0.013 0.065 0.714 0.0 -0.7 -0.01 0.998 0.0 0.005 0.07 
0.999 -0.015 -0.018 -0.037 -0.721 0.0 -0.685 0.104 -0.964 -0.0 -0.074 -0.256 0.771 0.0 -0.624 0.129 0.973 0.0 -0.021 -0.232 -0.691 0.0 -0.72 0.068 -0.998 -0.0 -0.012 0.065 0.714 -0.0 -0.7 -0.013 0.997 0.0 0.005 0.072 
0.999 -0.015 -0.019 -0.038 -0.721 0.0 -0.685 0.102 -0.963 -0.0 -0.076 -0.257 0.77 0.0 -0.624 0.13 0.972 0.0 -0.02 -0.232 -0.69 -0.0 -0.72 0.069 -0.998 0.0 -0.011 0.065 0.714 0.0 -0.7 -0.015 0.997 0.0 0.003 0.074 
0.999 -0.015 -0.019 -0.038 -0.721 -0.0 -0.685 0.101 -0.963 0.0 -0.078 -0.259 0.77 0.0 -0.624 0.132 0.972 0.0 -0.02 -0.235 -0.69 0.0 -0.72 0.069 -0.998 -0.0 -0.01 0.064 0.714 0.0 -0.699 -0.015 0.997 0.0 0.003 0.077 
0.999 -0.015 -0.02 -0.038 -0.721 -0.0 -0.685 0.1 -0.962 0.0 -0.08 -0.261 0.769 0.0 -0.625 0.134 0.971 0.0 -0.019 -0.237 -0.69 -0.0 -0.72 0.07 -0.998 -0.0 -0.01 0.064 0.715 -0.0 -0.699 -0.017 0.997 -0.0 0.002 0.079 
0.999 -0.015 -0.02 -0.039 -0.722 -0.0 -0.685 0.098 -0.961 -0.0 -0.082 -0.263 0.769 -0.0 -0.625 0.135 0.971 -0.0 -0.018 -0.237 -0.69 -0.0 -0.72 0.07 -0.998 -0.0 -0.009 0.064 0.715 0.0 -0.699 -0.017 0.997 0.0 0.001 0.08 
0.999 -0.015 -0.02 -0.039 -0.722 -0.0 -0.685 0.097 -0.961 -0.0 -0.084 -0.265 0.769 0.0 -0.625 0.137 0.971 0.0 -0.018 -0.239 -0.69 0.0 -0.72 0.071 -0.998 -0.0 -0.009 0.063 0.715 -0.0 -0.699 -0.018 0.997 0.0 -0.001 0.081 
0.999 -0.015 -0.02 -0.04 -0.722 -0.0 -0.685 0.094 -0.96 -0.0 -0.085 -0.266 0.768 -0.0 -0.625 0.139 0.97 -0.0 -0.018 -0.241 -0.69 -0.0 -0.72 0.072 -0.998 0.0 -0.008 0.063 0.715 0.0 -0.699 -0.018 0.997 -0.0 -0.001 0.082 
