# T   LUA LFA RUA RFA LT  LS  RT  RS  
0.997 -0.06 0.037 -0.035 -0.966 -0.0 -0.13 -0.225 -0.964 -0.0 0.205 -0.167 0.949 0.0 -0.198 -0.245 0.961 0.0 0.227 -0.157 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.033 0.625 0.0 -0.774 0.103 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.035 -0.965 -0.0 -0.136 -0.226 -0.964 -0.0 0.207 -0.167 0.947 0.0 -0.204 -0.247 0.961 0.0 0.229 -0.158 -0.694 -0.0 -0.706 0.141 -0.997 0.0 0.071 0.033 0.625 0.0 -0.774 0.103 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.035 -0.963 -0.0 -0.143 -0.227 -0.964 -0.0 0.207 -0.169 0.945 0.0 -0.21 -0.25 0.96 0.0 0.23 -0.159 -0.695 -0.0 -0.705 0.141 -0.997 -0.0 0.071 0.033 0.625 0.0 -0.774 0.104 0.991 0.0 0.073 0.113 
0.997 -0.06 0.037 -0.035 -0.962 -0.0 -0.15 -0.228 -0.963 0.0 0.208 -0.169 0.944 0.0 -0.217 -0.25 0.959 0.0 0.232 -0.162 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.774 0.103 0.991 0.0 0.073 0.113 
0.997 -0.06 0.037 -0.036 -0.961 -0.0 -0.157 -0.229 -0.963 -0.0 0.208 -0.17 0.941 0.0 -0.224 -0.252 0.959 -0.0 0.234 -0.162 -0.694 0.0 -0.706 0.141 -0.997 0.0 0.071 0.034 0.625 0.0 -0.774 0.104 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.036 -0.96 0.0 -0.163 -0.229 -0.964 0.0 0.206 -0.17 0.939 0.0 -0.231 -0.254 0.958 -0.0 0.238 -0.162 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.104 0.991 -0.0 0.072 0.113 
0.997 -0.06 0.037 -0.036 -0.958 -0.0 -0.17 -0.229 -0.964 -0.0 0.205 -0.17 0.937 0.0 -0.239 -0.255 0.957 0.0 0.241 -0.163 -0.695 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.104 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.036 -0.957 -0.0 -0.176 -0.23 -0.964 -0.0 0.203 -0.169 0.934 -0.0 -0.247 -0.256 0.956 0.0 0.244 -0.162 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.104 0.991 0.0 0.073 0.113 
0.997 -0.06 0.037 -0.037 -0.956 -0.0 -0.183 -0.231 -0.965 -0.0 0.201 -0.168 0.932 0.0 -0.255 -0.257 0.956 0.0 0.246 -0.162 -0.694 0.0 -0.706 0.141 -0.997 0.0 0.071 0.034 0.625 0.0 -0.773 0.105 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.037 -0.955 -0.0 -0.189 -0.23 -0.966 -0.0 0.198 -0.168 0.93 0.0 -0.263 -0.257 0.955 0.0 0.247 -0.162 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.105 0.991 0.0 0.072 0.113 
0.997 -0.06 0.037 -0.037 -0.953 0.0 -0.195 -0.23 -0.967 -0.0 0.195 -0.166 0.928 0.0 -0.27 -0.257 0.955 0.0 0.246 -0.163 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.105 0.991 -0.0 0.073 0.113 
0.997 -0.06 0.037 -0.038 -0.952 -0.0 -0.201 -0.23 -0.968 0.0 0.191 -0.164 0.926 0.0 -0.277 -0.256 0.956 -0.0 0.246 -0.163 -0.694 0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.105 0.991 0.0 0.073 0.113 
0.997 -0.06 0.037 -0.038 -0.951 -0.0 -0.207 -0.23 -0.969 -0.0 0.188 -0.162 0.924 -0.0 -0.284 -0.255 0.956 0.0 0.245 -0.163 -0.694 -0.0 -0.706 0.141 -0.997 -0.0 0.071 0.034 0.625 0.0 -0.773 0.105 0.991 0.0 0.072 0.114 
