PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
63872, , 9.930198, -1.710319, -3.032772, 0.000000, 0.000000, 0.710227, 0.047793, -0.050059, -0.040394, -0.983154, 0.521973, -0.075928, 0.099306, -0.017116, -0.030307, 1.000000, 0.000239, -0.000250, -0.000202, -150.544194, -70.684761, 105.334600, , , 0.000000, , , 
63873, , 9.567915, -1.674559, -1.314154, -1.815086, 1.189518, -0.254098, 0.066603, -0.065763, -0.091855, -0.982910, 0.517578, -0.073730, 0.095676, -0.016785, -0.013116, 1.000000, 0.000333, -0.000329, -0.000459, -159.908015, -68.268779, 115.795250, , , 0.000000, , , 
63874, , 9.123347, -1.030709, -0.684351, -1.731651, 1.886696, -0.969164, -0.045159, -0.042233, -0.100755, -0.980957, 0.517578, -0.067139, 0.091230, -0.010355, -0.006822, 1.000000, -0.000226, -0.000211, -0.000504, -160.090741, -68.265786, 115.964105, , , 0.000000, , , 
63875, , 8.885940, -0.493265, -1.312020, -0.889911, 1.777235, -1.039197, -0.093117, -0.012405, -0.098242, -0.991455, 0.506592, -0.073486, 0.088858, -0.004982, -0.013112, 1.000000, -0.000466, -0.000062, -0.000491, -160.284050, -68.278958, 116.114643, , , 0.000000, , , 
63876, , 8.808406, -0.039960, -1.956213, -0.120256, 1.649309, -0.942418, -0.132039, 0.027396, -0.084712, -0.989258, 0.510986, -0.064941, 0.088081, -0.000450, -0.019574, 1.000000, -0.000660, 0.000137, -0.000424, -160.461306, -68.310046, 116.223999, , , 0.000000, , , 
63877, , 8.763634, -0.028641, -2.961704, 0.581669, 0.991831, -0.633813, -0.113659, 0.036302, -0.055960, -0.993408, 0.504395, -0.069336, 0.087631, -0.000328, -0.029633, 1.000000, -0.000568, 0.000182, -0.000280, -160.586534, -68.345847, 116.288452, , , 0.000000, , , 
63878, , 8.894457, 0.305675, -3.641411, 1.260398, 0.828880, -0.315896, 0.027373, -0.016872, -0.040520, -0.995361, 0.498047, -0.077881, 0.088948, 0.003044, -0.036406, 1.000000, 0.000137, -0.000084, -0.000203, -160.634091, -68.344436, 116.356495, , , 0.000000, , , 
63879, , 9.227998, 0.749886, -3.652544, 1.523586, 1.240156, -0.055637, 0.041609, -0.050273, -0.037841, -0.995605, 0.502197, -0.071289, 0.092291, 0.007489, -0.036501, 1.000000, 0.000208, -0.000251, -0.000189, -160.703398, -68.331668, 116.454121, , , 0.000000, , , 
63880, , 9.487604, 0.753199, -3.578868, 1.425569, 1.377513, 0.160298, -0.040421, -0.077810, -0.038971, -0.995361, 0.497803, -0.071289, 0.094891, 0.007506, -0.035753, 1.000000, -0.000202, -0.000389, -0.000195, -160.816515, -68.296934, 116.550931, , , 0.000000, , , 
63881, , 9.707434, 0.627446, -3.047421, 0.923379, 1.700593, 0.195814, -0.108711, -0.092005, -0.033021, -0.991211, 0.502197, -0.064941, 0.097089, 0.006242, -0.030433, 1.000000, -0.000544, -0.000460, -0.000165, -161.019380, -68.263826, 116.694497, , , 0.000000, , , 
63882, , 9.853153, 0.277815, -2.418785, 0.209740, 1.908570, 0.153540, -0.199093, -0.083623, -0.023883, -0.999756, 0.504639, -0.064941, 0.098542, 0.002742, -0.024149, 0.999999, -0.000995, -0.000418, -0.000119, -161.204756, -68.222923, 116.771270, , , 0.000000, , , 
63883, , 9.942504, -0.045059, -1.725322, -0.520803, 2.152781, 0.032436, -0.248288, -0.057524, -0.006912, -1.004150, 0.504639, -0.064941, 0.099430, -0.000475, -0.017224, 0.999999, -0.001241, -0.000288, -0.000035, -161.464956, -68.214967, 116.886049, , , 0.000000, , , 
63884, , 10.050592, -0.218366, -1.442488, -0.861195, 2.250053, 0.053338, -0.236959, -0.021304, -0.001189, -1.002197, 0.511230, -0.062744, 0.100507, -0.002201, -0.014412, 0.999999, -0.001185, -0.000107, -0.000006, -161.612010, -68.203605, 116.898204, , , 0.000000, , , 
63885, , 10.249436, -0.263112, -1.704377, -0.753053, 2.104396, 0.337658, -0.154336, 0.023189, -0.012184, -1.010742, 0.513428, -0.060791, 0.102492, -0.002651, -0.017054, 1.000000, -0.000772, 0.000116, -0.000061, -161.797720, -68.263501, 116.989387, , , 0.000000, , , 
63886, , 10.245437, -0.275411, -2.002104, -0.558898, 1.897521, 0.441107, 0.008865, 0.054746, -0.033364, -1.015137, 0.520020, -0.062988, 0.102448, -0.002770, -0.020049, 1.000000, 0.000044, 0.000274, -0.000167, -161.813647, -68.299269, 117.011998, , , 0.000000, , , 
63887, , 10.078138, -0.056627, -1.993203, -0.378512, 1.979358, 0.261229, 0.137959, 0.059119, -0.048310, -1.010742, 0.524414, -0.062988, 0.100775, -0.000577, -0.019962, 1.000000, 0.000690, 0.000296, -0.000242, -161.874419, -68.408797, 117.147665, , , 0.000000, , , 
63888, , 9.947004, 0.207569, -1.999583, -0.161661, 2.108669, 0.112618, 0.150296, 0.058850, -0.070437, -1.017334, 0.528809, -0.060791, 0.099465, 0.002056, -0.020024, 1.000000, 0.000751, 0.000294, -0.000352, -161.858783, -68.453403, 117.223449, , , 0.000000, , , 
63889, , 9.784175, 0.399388, -2.066125, 0.049617, 2.119907, -0.031993, 0.063290, 0.084716, -0.066488, -1.023926, 0.535645, -0.060791, 0.097834, 0.003968, -0.020701, 1.000000, 0.000316, 0.000424, -0.000332, -162.000499, -68.603853, 117.396694, , , 0.000000, , , 
63890, , 9.586178, 0.288075, -2.380576, 0.219654, 1.765850, -0.092685, -0.086786, 0.089683, -0.052799, -1.028076, 0.537842, -0.065186, 0.095852, 0.002845, -0.023850, 1.000000, -0.000434, 0.000448, -0.000264, -162.083289, -68.662063, 117.432200, , , 0.000000, , , 
63891, , 9.173094, -0.018615, -2.776176, 0.341580, 1.132399, -0.301949, -0.141245, 0.098755, -0.027536, -1.034424, 0.535645, -0.054443, 0.091717, -0.000218, -0.027807, 1.000000, -0.000706, 0.000494, -0.000138, -162.321505, -68.834345, 117.577819, , , 0.000000, , , 
63892, , 9.070034, -0.243101, -3.004638, 0.355727, 0.787513, -0.293982, -0.121547, 0.058765, 0.001261, -1.036621, 0.542236, -0.048096, 0.090692, -0.002449, -0.030072, 1.000000, -0.000608, 0.000294, 0.000006, -162.362971, -68.866213, 117.547609, , , 0.000000, , , 
63893, , 9.008171, -0.338295, -2.644469, 0.053855, 0.907645, -0.462388, -0.119717, 0.047973, 0.019262, -1.045410, 0.546631, -0.039307, 0.090076, -0.003390, -0.026464, 1.000000, -0.000599, 0.000240, 0.000096, -162.574692, -69.009175, 117.674224, , , 0.000000, , , 
63894, , 8.928619, -0.389416, -2.311255, -0.194573, 1.059588, -0.644634, -0.185400, 0.043260, 0.018572, -1.045410, 0.553223, -0.035156, 0.089282, -0.003907, -0.023128, 1.000000, -0.000927, 0.000216, 0.000093, -162.635123, -69.029651, 117.625176, , , 0.000000, , , 
63895, , 8.972879, -0.204186, -2.413462, -0.001404, 1.106941, -0.584809, -0.193793, 0.016743, 0.008499, -1.047607, 0.553223, -0.022217, 0.089727, -0.002061, -0.024140, 1.000000, -0.000969, 0.000084, 0.000042, -162.930816, -69.167355, 117.794811, , , 0.000000, , , 
63896, , 9.267586, -0.026300, -2.489328, 0.126142, 1.269361, -0.301725, -0.160890, -0.000896, -0.002476, -1.043213, 0.555420, -0.013428, 0.092676, -0.000284, -0.024893, 1.000000, -0.000804, -0.000004, -0.000012, -163.026970, -69.167285, 117.799058, , , 0.000000, , , 
63897, , 9.532805, 0.205697, -2.217804, 0.062083, 1.659945, -0.165094, -0.128801, 0.000193, -0.005580, -1.041260, 0.555420, -0.002686, 0.095328, 0.002040, -0.022179, 1.000000, -0.000644, 0.000001, -0.000028, -163.336083, -69.309828, 118.019930, , , 0.000000, , , 
63898, , 9.925428, 0.444289, -2.016128, 0.031677, 2.074163, 0.110676, -0.134642, 0.043554, -0.017072, -1.041016, 0.551025, 0.008057, 0.099250, 0.004421, -0.020186, 1.000000, -0.000673, 0.000218, -0.000085, -163.419162, -69.336547, 118.026272, , , 0.000000, , , 
63899, , 10.024686, 0.479774, -1.782956, -0.113352, 2.239687, 0.130872, -0.162266, 0.146359, -0.019331, -1.041016, 0.551025, 0.014648, 0.100234, 0.004774, -0.017907, 0.999999, -0.000811, 0.000732, -0.000097, -163.744275, -69.583552, 118.238795, , , 0.000000, , , 
63900, , 9.996318, 0.470741, -1.722130, -0.146984, 2.248169, 0.088716, -0.196676, 0.206253, -0.023885, -1.047607, 0.555420, 0.014648, 0.099946, 0.004678, -0.017329, 0.999999, -0.000983, 0.001031, -0.000119, -163.803402, -69.700854, 118.181664, , , 0.000000, , , 
63901, , 9.954716, 0.315046, -1.746322, -0.225710, 2.054838, 0.085389, -0.236746, 0.226773, -0.022828, -1.045410, 0.551025, 0.016846, 0.099528, 0.003118, -0.017580, 0.999999, -0.001184, 0.001134, -0.000114, -164.185282, -70.021443, 118.404540, , , 0.000000, , , 
63902, , 9.951626, 0.092146, -1.892982, -0.277093, 1.783758, 0.155668, -0.198837, 0.215836, -0.018639, -1.049561, 0.548828, 0.016846, 0.099496, 0.000893, -0.019038, 0.999999, -0.000994, 0.001079, -0.000093, -164.234725, -70.143363, 118.335952, , , 0.000000, , , 
63903, , 10.005839, -0.009906, -1.742791, -0.448184, 1.769062, 0.178496, -0.151637, 0.223915, -0.016415, -1.062500, 0.549072, 0.014648, 0.100039, -0.000121, -0.017540, 0.999999, -0.000758, 0.001120, -0.000082, -164.588702, -70.484092, 118.578572, , , 0.000000, , , 
63904, , 9.997190, -0.196412, -1.511991, -0.723918, 1.774797, 0.116789, -0.201351, 0.237654, -0.016699, -1.077393, 0.546875, 0.008057, 0.099954, -0.001988, -0.015237, 0.999999, -0.001007, 0.001188, -0.000083, -164.627879, -70.617932, 118.497769, , , 0.000000, , , 
63905, , 9.893007, -0.385928, -1.553495, -0.802431, 1.522322, 0.060127, -0.207518, 0.251853, -0.015147, -1.081543, 0.549316, 0.003662, 0.098910, -0.003883, -0.015655, 0.999999, -0.001038, 0.001259, -0.000076, -165.007719, -70.995367, 118.734281, , , 0.000000, , , 
63906, , 9.722053, -0.416586, -1.546300, -0.788674, 1.436599, -0.096874, -0.133214, 0.271043, -0.018199, -1.094482, 0.547119, -0.002686, 0.097199, -0.004185, -0.015592, 0.999999, -0.000666, 0.001355, -0.000091, -164.996268, -71.148095, 118.641481, , , 0.000000, , , 
63907, , 9.606669, -0.333926, -1.441526, -0.760940, 1.464714, -0.233903, -0.083978, 0.257410, -0.026925, -1.100830, 0.542969, -0.004883, 0.096048, -0.003358, -0.014537, 0.999999, -0.000420, 0.001287, -0.000135, -165.309990, -71.546660, 118.885646, , , 0.000000, , , 
63908, , 9.485262, -0.124313, -1.555465, -0.500014, 1.475907, -0.327079, -0.073983, 0.238657, -0.029379, -1.104980, 0.540771, -0.009277, 0.094834, -0.001263, -0.015667, 0.999999, -0.000370, 0.001193, -0.000147, -165.297046, -71.683226, 118.827330, , , 0.000000, , , 
63909, , 9.470127, 0.021518, -1.929430, -0.124611, 1.250015, -0.229975, -0.097903, 0.207206, -0.031816, -1.113770, 0.549561, -0.013672, 0.094681, 0.000191, -0.019392, 0.999999, -0.000490, 0.001036, -0.000159, -165.646666, -72.067115, 119.102384, , , 0.000000, , , 
63910, , 9.306562, -0.074317, -2.339013, 0.110962, 0.845221, -0.254347, -0.053613, 0.154038, -0.021389, -1.115723, 0.545166, -0.022217, 0.093047, -0.000759, -0.023462, 1.000000, -0.000268, 0.000770, -0.000107, -165.646446, -72.155691, 119.069868, , , 0.000000, , , 
63911, , 9.222476, 0.082770, -2.108176, 0.097266, 1.031664, -0.408884, 0.013475, 0.087332, -0.009285, -1.126465, 0.552002, -0.026611, 0.092216, 0.000825, -0.021122, 1.000000, 0.000067, 0.000437, -0.000046, -165.965052, -72.467149, 119.378412, , , 0.000000, , , 
63912, , 9.149398, 0.188291, -1.934412, 0.073515, 1.198524, -0.536534, -0.076971, 0.041604, 0.010806, -1.122314, 0.549805, -0.026611, 0.091490, 0.001880, -0.019364, 1.000000, -0.000385, 0.000208, 0.000054, -165.971898, -72.488816, 119.339337, , , 0.000000, , , 
63913, , 9.240501, -0.129791, -2.165759, -0.012771, 0.800370, -0.354704, -0.121817, 0.001335, 0.031240, -1.122070, 0.543213, -0.026611, 0.092405, -0.001297, -0.021657, 1.000000, -0.000609, 0.000007, 0.000156, -166.355822, -72.743588, 119.633601, , , 0.000000, , , 
63914, , 9.247340, -0.315047, -2.055566, -0.222980, 0.753985, -0.367070, -0.074092, -0.017247, 0.027052, -1.124268, 0.536621, -0.022217, 0.092476, -0.003146, -0.020547, 1.000000, -0.000370, -0.000086, 0.000135, -166.357393, -72.730378, 119.590783, , , 0.000000, , , 
63915, , 9.316400, -0.219791, -1.880926, -0.274981, 0.914108, -0.353813, -0.032039, -0.025835, 0.011100, -1.111328, 0.529785, -0.026367, 0.093167, -0.002196, -0.018797, 1.000000, -0.000160, -0.000129, 0.000056, -166.733214, -72.965015, 119.931253, , , 0.000000, , , 
63916, , 9.450478, -0.066967, -1.837809, -0.213613, 1.083356, -0.248469, -0.029420, -0.042780, -0.008978, -1.115234, 0.519043, -0.017822, 0.094509, -0.000677, -0.018358, 1.000000, -0.000147, -0.000214, -0.000045, -166.784814, -72.942390, 119.967585, , , 0.000000, , , 
63917, , 9.668969, -0.091274, -1.868046, -0.242621, 1.058572, -0.024559, -0.019851, -0.062711, -0.017022, -1.117432, 0.512451, -0.013428, 0.096695, -0.000923, -0.018650, 1.000000, -0.000099, -0.000314, -0.000085, -167.217313, -73.156572, 120.375266, , , 0.000000, , , 
63918, , 9.786887, -0.113674, -1.947910, -0.228234, 1.020534, 0.111870, 0.054813, -0.049053, -0.020594, -1.113281, 0.518799, -0.020020, 0.097874, -0.001141, -0.019455, 1.000000, 0.000274, -0.000245, -0.000103, -167.244509, -73.131833, 120.436487, , , 0.000000, , , 
63919, , 9.797044, 0.139826, -1.950989, -0.039033, 1.148670, 0.111375, 0.041670, -0.021983, -0.022969, -1.108887, 0.518799, -0.021973, 0.097973, 0.001391, -0.019499, 1.000000, 0.000208, -0.000110, -0.000115, -167.635226, -73.365726, 120.837715, , , 0.000000, , , 
63920, , 9.647231, 0.174470, -1.985805, 0.028432, 1.111123, -0.024556, -0.025789, -0.019256, -0.026007, -1.108887, 0.514404, -0.021973, 0.096474, 0.001730, -0.019849, 1.000000, -0.000129, -0.000096, -0.000130, -167.706732, -73.358201, 120.896912, , , 0.000000, , , 
63921, , 9.678427, 0.140455, -1.934337, -0.034243, 1.087515, -0.002006, -0.061615, -0.048252, -0.015423, -1.102295, 0.510010, -0.024170, 0.096789, 0.001391, -0.019320, 1.000000, -0.000308, -0.000241, -0.000077, -168.168180, -73.571314, 121.309226, , , 0.000000, , , 
63922, , 9.715956, -0.088370, -2.051843, -0.134373, 0.862378, 0.079528, -0.067085, -0.049935, 0.006218, -1.095947, 0.514404, -0.024170, 0.097165, -0.000888, -0.020494, 1.000000, -0.000335, -0.000250, 0.000031, -168.214793, -73.542658, 121.317737, , , 0.000000, , , 
