PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
24645 NONE 9.733704 -0.174216 -2.328743 0.000000 -0.000000 0.197227 0.067952 0.004380 0.007356 -1.195068 -0.066406 0.161133 0.097337 -0.001731 -0.023290 1.000000 0.000340 0.000022 0.000037 -175.750229 -76.507839 -149.589562 NONE NONE 0.000000 NONE NONE NONE 24645 NONE 9.607126 -0.524106 -1.822686 -0.000000 -0.000000 -0.020152 0.068280 0.019199 -0.006321 -0.880127 -0.499756 0.356934 0.096069 -0.005238 -0.018238 1.000000 0.000341 0.000096 -0.000032 -163.976057 -78.827044 -88.095196 NONE NONE 0.000000 NONE NONE NONE 24645 NONE -9.389212 2.648136 1.174004 -0.000000 0.000000 0.013207 -0.129362 -0.036525 0.059035 0.875000 0.246582 -0.431152 -0.093902 0.026461 0.011706 1.000000 -0.000647 -0.000183 0.000295 66.136620 72.873957 -59.316486 NONE NONE 0.000000 NONE NONE NONE 24645 NONE 9.480965 -1.868499 -1.319347 0.000000 -0.000000 -0.059705 0.042980 0.001658 0.044107 -1.242188 -0.813232 -0.167725 0.094814 -0.018661 -0.013198 1.000000 0.000215 0.000008 0.000221 -125.270058 -76.446234 -163.242818 NONE NONE 0.000000 NONE NONE NONE 24645 NONE 9.522339 2.024692 1.492471 0.000000 -0.000000 0.036261 0.018356 0.005032 0.034624 -0.942871 -1.354736 -0.474365 0.095220 0.020262 0.014924 1.000000 0.000092 0.000025 0.000173 53.626180 -75.196180 20.088586 NONE NONE 0.000000 NONE NONE NONE 24645 NONE 9.515457 0.020713 -2.556468 -0.000000 -0.000000 0.040225 -0.014090 -0.049257 -0.013109 -0.866699 0.573730 0.084473 0.095161 0.000199 -0.025541 1.000000 -0.000070 -0.000246 -0.000066 179.553397 -74.975421 103.265153 NONE NONE 0.000000 NONE NONE NONE 
24646 NONE 9.794099 -0.042022 -1.808063 -0.000000 0.000000 0.146993 0.133807 0.022794 0.008333 -1.195068 -0.066406 0.158936 0.097939 -0.000404 -0.018092 1.000000 0.000669 0.000114 0.000042 -178.720676 -79.531297 -132.845863 NONE NONE 0.000000 NONE NONE NONE 24646 NONE 9.555848 -0.639633 -1.858635 -0.000000 0.000000 -0.056772 0.057168 0.003010 -0.007574 -0.882324 -0.495605 0.359131 0.095558 -0.006395 -0.018590 1.000000 0.000286 0.000015 -0.000038 -161.017313 -78.374985 -91.429130 NONE NONE 0.000000 NONE NONE NONE 24646 NONE -9.387036 2.585510 1.000323 -0.000000 0.000000 -0.024840 -0.131026 -0.026762 0.071433 0.868652 0.244385 -0.431152 -0.093881 0.025828 0.009974 1.000000 -0.000655 -0.000134 0.000357 68.885507 73.568394 -58.372920 NONE NONE 0.000000 NONE NONE NONE 24646 NONE 9.570459 -1.911300 -1.341547 0.000000 0.000000 0.038531 0.053647 -0.002546 0.044203 -1.242432 -0.811035 -0.167725 0.095709 -0.019088 -0.013419 1.000000 0.000268 -0.000013 0.000221 -125.107885 -76.298915 -163.445102 NONE NONE 0.000000 NONE NONE NONE 24646 NONE 9.498457 1.923379 1.398705 -0.000000 0.000000 -0.021035 0.008612 -0.002277 0.028063 -0.940674 -1.352539 -0.474365 0.094982 0.019247 0.013989 1.000000 0.000043 -0.000011 0.000140 53.989192 -75.936602 19.325422 NONE NONE 0.000000 NONE NONE NONE 24646 NONE 9.589547 -0.063785 -2.558227 -0.000000 0.000000 0.112432 -0.024687 -0.033949 -0.015787 -0.868896 0.571533 0.082275 0.095900 -0.000649 -0.025566 1.000000 -0.000123 -0.000170 -0.000079 -178.546787 -75.068098 101.773977 NONE NONE 0.000000 NONE NONE NONE 
24647 NONE 9.893270 0.040925 -1.428419 -0.595272 -0.303124 0.160908 0.021427 0.046087 0.011627 -1.188965 -0.055664 0.163330 0.098929 0.000417 -0.014307 1.000000 0.000107 0.000230 0.000058 -177.024196 -78.044596 -143.172291 NONE NONE 0.000000 NONE NONE NONE 24647 NONE 9.686810 -0.816282 -2.007053 0.173224 0.203132 0.109893 0.042780 0.003043 0.000655 -0.880127 -0.493408 0.359131 0.096868 -0.008158 -0.020074 1.000000 0.000214 0.000015 0.000003 -162.461173 -78.600810 -89.768845 NONE NONE 0.000000 NONE NONE NONE 24647 NONE -9.450209 2.483825 0.966788 -0.041760 0.180966 0.004442 -0.133822 -0.029394 0.070645 0.875244 0.242432 -0.435303 -0.094512 0.024811 0.009637 1.000000 -0.000669 -0.000147 0.000353 67.450719 73.201050 -58.864109 NONE NONE 0.000000 NONE NONE NONE 24647 NONE 9.576916 -1.936489 -1.329714 0.034122 -0.020292 0.048036 0.051002 0.006220 0.033683 -1.239990 -0.815430 -0.165527 0.095772 -0.019345 -0.013305 1.000000 0.000255 0.000031 0.000168 -125.145261 -76.368598 -163.360545 NONE NONE 0.000000 NONE NONE NONE 24647 NONE 9.523993 2.003432 1.380832 -0.005688 0.070470 0.016956 0.009980 -0.009491 0.029872 -0.942871 -1.356934 -0.469727 0.095236 0.020048 0.013814 1.000000 0.000050 -0.000047 0.000149 53.808229 -75.575266 19.712089 NONE NONE 0.000000 NONE NONE NONE 24647 NONE 9.649365 -0.105009 -2.528528 -0.091363 0.029462 0.162557 -0.007527 -0.017425 -0.016627 -0.873047 0.571533 0.082275 0.096496 -0.001059 -0.025277 1.000000 -0.000038 -0.000087 -0.000083 -179.517763 -75.028136 102.501334 NONE NONE 0.000000 NONE NONE NONE 
24648 NONE 9.835827 -0.128622 -1.541110 -0.388576 -0.350350 0.130215 -0.038569 0.087401 0.020367 -1.186768 -0.060059 0.165527 0.098352 -0.001279 -0.015454 1.000000 -0.000193 0.000437 0.000102 -176.978743 -78.093994 -143.241334 NONE NONE 0.000000 NONE NONE NONE 24648 NONE 9.739737 -0.880485 -2.205998 0.172178 0.397550 0.203124 0.051862 -0.002458 0.008921 -0.882324 -0.495605 0.361084 0.097398 -0.008795 -0.022061 1.000000 0.000259 -0.000012 0.000045 -162.409401 -78.597925 -89.791346 NONE NONE 0.000000 NONE NONE NONE 24648 NONE -9.510766 2.379363 0.967075 -0.134429 0.262270 0.034363 -0.115733 -0.026341 0.075901 0.872803 0.248779 -0.433350 -0.095118 0.023763 0.009644 1.000000 -0.000579 -0.000132 0.000380 67.393541 73.155100 -58.854568 NONE NONE 0.000000 NONE NONE NONE 24648 NONE 9.545884 -2.018373 -1.292494 0.102822 -0.077290 0.028640 0.051518 0.004797 0.025932 -1.235596 -0.808838 -0.165771 0.095461 -0.020168 -0.012932 1.000000 0.000258 0.000024 0.000130 -125.071252 -76.358024 -163.406327 NONE NONE 0.000000 NONE NONE NONE 24648 NONE 9.560030 1.987627 1.333402 0.027174 0.113872 0.041707 0.002985 -0.008288 0.029437 -0.949951 -1.352783 -0.472168 0.095597 0.019890 0.013338 1.000000 0.000015 -0.000041 0.000147 53.786092 -75.591680 19.736712 NONE NONE 0.000000 NONE NONE NONE 24648 NONE 9.638065 -0.139136 -2.483295 -0.135958 0.062307 0.140003 0.014786 -0.007639 -0.024858 -0.868896 0.573730 0.078125 0.096381 -0.001402 -0.024829 1.000000 0.000074 -0.000038 -0.000124 -179.562670 -75.023873 102.556590 NONE NONE 0.000000 NONE NONE NONE 
24649 NONE 9.627356 -0.120363 -1.539329 -0.355781 -0.313016 -0.073825 -0.001651 0.075401 0.017408 -1.191162 -0.051270 0.169678 0.096268 -0.001195 -0.015430 1.000000 -0.000008 0.000377 0.000087 -176.916109 -78.135890 -143.306100 NONE NONE 0.000000 NONE NONE NONE 24649 NONE 9.791965 -0.843322 -2.269135 0.115553 0.435418 0.264009 0.038478 0.015650 0.004670 -0.880127 -0.495605 0.363281 0.097918 -0.008427 -0.022701 1.000000 0.000192 0.000078 0.000023 -162.359175 -78.605202 -89.819815 NONE NONE 0.000000 NONE NONE NONE 24649 NONE -9.495319 2.441052 1.010963 -0.112251 0.197676 0.040748 -0.092612 -0.023466 0.078265 0.868408 0.248779 -0.431396 -0.094964 0.024378 0.010087 1.000000 -0.000463 -0.000117 0.000391 67.350682 73.106167 -58.845552 NONE NONE 0.000000 NONE NONE NONE 24649 NONE 9.596042 -1.931821 -1.318477 0.016786 -0.025894 0.064224 0.042136 0.005574 0.023551 -1.239990 -0.813232 -0.165771 0.095962 -0.019304 -0.013192 1.000000 0.000211 0.000028 0.000118 -125.005607 -76.349142 -163.448903 NONE NONE 0.000000 NONE NONE NONE 24649 NONE 9.562637 1.932736 1.361576 0.068700 0.071044 0.037369 0.004501 -0.007862 0.026808 -0.945312 -1.352539 -0.469971 0.095623 0.019340 0.013620 1.000000 0.000023 -0.000039 0.000134 53.768669 -75.607244 19.757821 NONE NONE 0.000000 NONE NONE NONE 24649 NONE 9.589384 -0.104355 -2.534446 -0.090694 0.008662 0.106097 0.005655 -0.005367 -0.030236 -0.868896 0.571533 0.082275 0.095894 -0.001057 -0.025342 1.000000 0.000028 -0.000027 -0.000151 -179.629940 -75.027092 102.633503 NONE NONE 0.000000 NONE NONE NONE 
24650 NONE 9.590266 0.016405 -1.659099 -0.343171 -0.123196 -0.086787 -0.009805 0.050970 0.012268 -1.188965 -0.051270 0.163330 0.095898 0.000169 -0.016615 1.000000 -0.000049 0.000255 0.000061 -176.880745 -78.164671 -143.347975 NONE NONE 0.000000 NONE NONE NONE 24650 NONE 9.710811 -0.804570 -2.261308 0.078390 0.435379 0.180560 0.028634 0.049569 0.013312 -0.882080 -0.497559 0.359131 0.097103 -0.008036 -0.022638 1.000000 0.000143 0.000248 0.000067 -162.263807 -78.629943 -89.900360 NONE NONE 0.000000 NONE NONE NONE 24650 NONE -9.438362 2.564600 1.074335 -0.047170 0.071887 0.026349 -0.092326 -0.017477 0.073771 0.870850 0.246582 -0.437500 -0.094394 0.025616 0.010723 1.000000 -0.000462 -0.000087 0.000369 67.320954 73.063305 -58.821332 NONE NONE 0.000000 NONE NONE NONE 24650 NONE 9.644665 -1.940857 -1.140221 -0.041664 -0.198925 0.089095 -0.072375 0.014977 0.030411 -1.239990 -0.813232 -0.169922 0.096449 -0.019398 -0.011402 1.000000 -0.000362 0.000075 0.000152 -124.977011 -76.339788 -163.521005 NONE NONE 0.000000 NONE NONE NONE 24650 NONE 9.520473 1.822366 1.332648 0.167254 0.062207 -0.029818 0.070753 -0.003891 0.028912 -0.942871 -1.354736 -0.469971 0.095202 0.018233 0.013335 1.000000 0.000354 -0.000019 0.000145 53.778050 -75.621925 19.789987 NONE NONE 0.000000 NONE NONE NONE 24650 NONE 9.483092 -0.058660 -2.628946 -0.022135 -0.097228 0.027734 -0.010815 0.002012 -0.022019 -0.870850 0.569336 0.080322 0.094831 -0.000598 -0.026290 1.000000 -0.000054 0.000010 -0.000110 -179.683285 -75.028320 102.682308 NONE NONE 0.000000 NONE NONE NONE 
24651 NONE 9.580605 -0.016105 -2.013662 -0.051012 0.078535 -0.023188 -0.023085 0.039182 0.002405 -1.188965 -0.051270 0.169678 0.095802 -0.000162 -0.020155 1.000000 -0.000115 0.000196 0.000012 -176.882062 -78.188321 -143.360164 NONE NONE 0.000000 NONE NONE NONE 24651 NONE 9.639433 -0.714141 -2.008006 0.066295 0.190608 0.057471 0.045522 0.061544 0.009108 -0.884277 -0.499512 0.358887 0.096388 -0.007132 -0.020111 1.000000 0.000228 0.000308 0.000046 -162.157701 -78.660638 -89.981919 NONE NONE 0.000000 NONE NONE NONE 24651 NONE -9.354595 2.521863 1.118854 -0.097659 0.046536 -0.060335 -0.087271 -0.010965 0.075962 0.868652 0.242432 -0.431152 -0.093556 0.025188 0.011172 1.000000 -0.000436 -0.000055 0.000380 67.302520 73.019124 -58.789722 NONE NONE 0.000000 NONE NONE NONE 24651 NONE 9.542362 -1.925658 -1.206952 -0.015208 -0.124768 -0.004233 -0.217969 0.013126 0.054925 -1.246582 -0.817627 -0.171875 0.095428 -0.019244 -0.012055 0.999999 -0.001090 0.000066 0.000275 -125.001082 -76.318422 -163.624686 NONE NONE 0.000000 NONE NONE NONE 24651 NONE 9.433599 2.066251 1.450951 -0.115645 0.011891 -0.047754 0.057179 -0.013577 0.041264 -0.949951 -1.348389 -0.472412 0.094331 0.020678 0.014522 1.000000 0.000286 -0.000068 0.000206 53.781127 -75.645972 19.820651 NONE NONE 0.000000 NONE NONE NONE 24651 NONE 9.418890 -0.042357 -2.581790 -0.014836 -0.066412 -0.046506 0.006794 -0.003968 -0.019620 -0.868896 0.573730 0.084473 0.094189 -0.000432 -0.025816 1.000000 0.000034 -0.000020 -0.000098 -179.724561 -75.030066 102.731679 NONE NONE 0.000000 NONE NONE NONE 
24652 NONE 9.581925 -0.149066 -2.322108 0.268411 0.171710 0.042573 0.041177 0.034268 -0.008960 -1.184570 -0.051270 0.165283 0.095815 -0.001490 -0.023238 1.000000 0.000206 0.000171 -0.000045 -176.877889 -78.208205 -143.340325 NONE NONE 0.000000 NONE NONE NONE 24652 NONE 9.596608 -0.627831 -1.715790 0.070829 -0.094679 -0.044422 0.011451 0.049038 0.006454 -0.884277 -0.495605 0.356934 0.095962 -0.006274 -0.017182 1.000000 0.000057 0.000245 0.000032 -162.090512 -78.686243 -90.043752 NONE NONE 0.000000 NONE NONE NONE 24652 NONE -9.194648 2.506168 1.158900 -0.113344 -0.010437 -0.213077 -0.083918 0.000011 0.078853 0.875000 0.244629 -0.433105 -0.091956 0.025030 0.011579 1.000000 -0.000420 0.000000 0.000394 67.311461 72.977445 -58.730094 NONE NONE 0.000000 NONE NONE NONE 24652 NONE 9.469960 -1.981770 -1.323456 0.085259 -0.030639 -0.047910 -0.235755 0.014042 0.053726 -1.246826 -0.811035 -0.167725 0.094704 -0.019808 -0.013218 0.999999 -0.001179 0.000070 0.000269 -125.036607 -76.297829 -163.727150 NONE NONE 0.000000 NONE NONE NONE 24652 NONE 9.394554 1.950677 1.474835 -0.027297 -0.049689 -0.105231 0.030457 -0.030856 0.046817 -0.942871 -1.352539 -0.472168 0.093939 0.019527 0.014766 1.000000 0.000152 -0.000154 0.000234 53.792382 -75.678059 19.827045 NONE NONE 0.000000 NONE NONE NONE 24652 NONE 9.436928 0.002287 -2.596110 0.029180 -0.064766 -0.025433 0.016601 -0.014044 -0.016753 -0.870850 0.571533 0.080322 0.094371 0.000017 -0.025954 1.000000 0.000083 -0.000070 -0.000084 -179.751076 -75.022063 102.768972 NONE NONE 0.000000 NONE NONE NONE 
24653 NONE 9.620465 -0.155458 -2.085894 0.090167 0.016430 0.032112 0.160300 0.017393 -0.014801 -1.186768 -0.049072 0.165283 0.096203 -0.001545 -0.020869 1.000000 0.000801 0.000087 -0.000074 -176.825322 -78.219088 -143.300257 NONE NONE 0.000000 NONE NONE NONE 24653 NONE 9.560335 -0.744398 -1.606061 0.212701 -0.150414 -0.093341 0.040959 0.056721 0.007101 -0.884277 -0.493408 0.356934 0.095599 -0.007437 -0.016089 1.000000 0.000205 0.000284 0.000036 -161.994280 -78.714439 -90.117829 NONE NONE 0.000000 NONE NONE NONE 24653 NONE -9.200565 2.519778 1.214064 -0.140806 -0.054642 -0.197553 -0.085585 0.011157 0.084648 0.866455 0.248779 -0.433350 -0.092016 0.025164 0.012135 1.000000 -0.000428 0.000056 0.000423 67.337593 72.934176 -58.652531 NONE NONE 0.000000 NONE NONE NONE 24653 NONE 9.428660 -1.893970 -1.348752 0.018399 0.022227 -0.101609 -0.196976 0.004093 0.043652 -1.240234 -0.806641 -0.172119 0.094290 -0.018932 -0.013471 0.999999 -0.000985 0.000020 0.000218 -125.079751 -76.278744 -163.798737 NONE NONE 0.000000 NONE NONE NONE 24653 NONE 9.453342 2.036446 1.463540 -0.095505 -0.011880 -0.032837 0.053906 -0.033435 0.040755 -0.947754 -1.348389 -0.474609 0.094527 0.020380 0.014657 1.000000 0.000270 -0.000167 0.000204 53.830297 -75.708221 19.819820 NONE NONE 0.000000 NONE NONE NONE 24653 NONE 9.423637 0.061019 -2.607143 0.088150 -0.064404 -0.035472 0.012081 -0.014010 -0.015663 -0.868652 0.565186 0.084717 0.094238 0.000604 -0.026065 1.000000 0.000060 -0.000070 -0.000078 -179.778452 -75.015288 102.805560 NONE NONE 0.000000 NONE NONE NONE 
24654 NONE 9.691968 0.065886 -1.483284 -0.515022 -0.198351 -0.023197 0.159677 0.024360 -0.008689 -1.182617 -0.051270 0.167480 0.096918 0.000666 -0.014844 1.000000 0.000798 0.000122 -0.000043 -176.753932 -78.233303 -143.279727 NONE NONE 0.000000 NONE NONE NONE 24654 NONE 9.573698 -0.552833 -1.799124 -0.032069 -0.025634 -0.055820 0.067301 0.052550 0.005111 -0.884277 -0.493408 0.350830 0.095732 -0.005520 -0.018018 1.000000 0.000337 0.000263 0.000026 -161.894928 -78.742157 -90.179816 NONE NONE 0.000000 NONE NONE NONE 24654 NONE -9.198544 2.526742 1.214904 -0.140806 -0.054642 -0.197553 -0.093556 0.019724 0.090394 0.875000 0.246582 -0.435547 -0.091996 0.025232 0.012146 1.000000 -0.000468 0.000099 0.000452 67.382775 72.890724 -58.549184 NONE NONE 0.000000 NONE NONE NONE 24654 NONE 9.428658 -1.942575 -1.220258 0.021442 -0.117754 -0.109703 -0.151938 -0.007112 0.028813 -1.240234 -0.806641 -0.172119 0.094290 -0.019421 -0.012184 1.000000 -0.000760 -0.000036 0.000144 -125.141585 -76.262896 -163.824699 NONE NONE 0.000000 NONE NONE NONE 24654 NONE 9.597496 2.157753 1.570781 -0.208231 -0.070048 0.146575 0.030885 -0.035163 0.037681 -0.952148 -1.354980 -0.469971 0.095968 0.021593 0.015728 1.000000 0.000154 -0.000176 0.000188 53.861865 -75.737539 19.805506 NONE NONE 0.000000 NONE NONE NONE 24654 NONE 9.460165 -0.016643 -2.635172 0.014849 -0.098387 0.007151 -0.000070 -0.007046 -0.018430 -0.873047 0.571533 0.082275 0.094603 -0.000175 -0.026348 1.000000 -0.000000 -0.000035 -0.000092 -179.817991 -75.011288 102.846451 NONE NONE 0.000000 NONE NONE NONE 
