PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
01260, , -9.538399, 1.965253, 0.612004, -0.038721, 0.022876, -0.054829, -0.014346, 0.038178, 0.019240, 0.933838, 0.181641, -0.256348, -0.095385, 0.019644, 0.006137, 1.000000, -0.000072, 0.000191, 0.000096, 73.096264, 77.566726, -46.412955, , , 0.000000, , , 
01261, , -9.510261, 1.931895, 0.628027, -0.074086, 0.018327, -0.088188, -0.013385, 0.039101, 0.015693, 0.931641, 0.177490, -0.251953, -0.095103, 0.019312, 0.006298, 1.000000, -0.000067, 0.000196, 0.000078, 73.197658, 77.564616, -46.301272, , , 0.000000, , , 
01262, , -9.549658, 1.913478, 0.584279, -0.077016, 0.068057, -0.056244, -0.004533, 0.037984, 0.017394, 0.929443, 0.177490, -0.254150, -0.095497, 0.019127, 0.005860, 1.000000, -0.000023, 0.000190, 0.000087, 73.316920, 77.564423, -46.175119, , , 0.000000, , , 
01263, , -9.523257, 1.905631, 0.648165, -0.114809, 0.009875, -0.079718, 0.005647, 0.041572, 0.016135, 0.938232, 0.179688, -0.258301, -0.095233, 0.019048, 0.006502, 1.000000, 0.000028, 0.000208, 0.000081, 73.435641, 77.562379, -46.056859, , , 0.000000, , , 
01264, , -9.574842, 1.964098, 0.636832, -0.070199, -0.002993, -0.018000, 0.013740, 0.040701, 0.014121, 0.938232, 0.179688, -0.254150, -0.095749, 0.019634, 0.006389, 1.000000, 0.000069, 0.000204, 0.000071, 73.554370, 77.561435, -45.943348, , , 0.000000, , , 
01265, , -9.571318, 1.999306, 0.626966, -0.037977, -0.014974, -0.014791, 0.023739, 0.043815, 0.010553, 0.936035, 0.175293, -0.253906, -0.095713, 0.019987, 0.006293, 1.000000, 0.000119, 0.000219, 0.000053, 73.684903, 77.562713, -45.823606, , , 0.000000, , , 
01266, , -9.582777, 2.030380, 0.692759, -0.048809, -0.088630, 0.006769, 0.012790, 0.040473, 0.008080, 0.936035, 0.181641, -0.258545, -0.095827, 0.020299, 0.006948, 1.000000, 0.000064, 0.000202, 0.000040, 73.803783, 77.566472, -45.708721, , , 0.000000, , , 
01267, , -9.616935, 2.104619, 0.685701, 0.010295, -0.115754, 0.055015, 0.009330, 0.039118, 0.007722, 0.938232, 0.181641, -0.258545, -0.096169, 0.021042, 0.006877, 1.000000, 0.000047, 0.000196, 0.000039, 73.912365, 77.568453, -45.603006, , , 0.000000, , , 
01268, , -9.681106, 2.086060, 0.739186, -0.044127, -0.145900, 0.116996, -0.004711, 0.038206, 0.005472, 0.933838, 0.181641, -0.254150, -0.096810, 0.020858, 0.007410, 1.000000, -0.000024, 0.000191, 0.000027, 73.999079, 77.570220, -45.511819, , , 0.000000, , , 
01269, , -9.676929, 2.073645, 0.767773, -0.070294, -0.167863, 0.111995, -0.017383, 0.031355, 0.006863, 0.936035, 0.175293, -0.258301, -0.096769, 0.020734, 0.007691, 1.000000, -0.000087, 0.000157, 0.000034, 74.072393, 77.571380, -45.426546, , , 0.000000, , , 
01270, , -9.694515, 2.057873, 0.761067, -0.084650, -0.152918, 0.125478, -0.020445, 0.025974, 0.009644, 0.940430, 0.177490, -0.251953, -0.096945, 0.020575, 0.007621, 1.000000, -0.000102, 0.000130, 0.000048, 74.115983, 77.568068, -45.370077, , , 0.000000, , , 
01271, , -9.756707, 2.014234, 0.768307, -0.136751, -0.129840, 0.177568, -0.019658, 0.017917, 0.015922, 0.938232, 0.179688, -0.251953, -0.097568, 0.020135, 0.007690, 1.000000, -0.000098, 0.000090, 0.000080, 74.160811, 77.562098, -45.312638, , , 0.000000, , , 
01272, , -9.718858, 1.976331, 0.764989, -0.163292, -0.114738, 0.132535, -0.014221, 0.007637, 0.019846, 0.940430, 0.179688, -0.251953, -0.097190, 0.019754, 0.007652, 1.000000, -0.000071, 0.000038, 0.000099, 74.180002, 77.553851, -45.282652, , , 0.000000, , , 
01273, , -9.677363, 1.972480, 0.756694, -0.157954, -0.111579, 0.090707, -0.009972, 0.006604, 0.018395, 0.940430, 0.179688, -0.254150, -0.096775, 0.019716, 0.007569, 1.000000, -0.000050, 0.000033, 0.000092, 74.203781, 77.544741, -45.252450, , , 0.000000, , , 
01274, , -9.669153, 1.995129, 0.782910, -0.151276, -0.145272, 0.088929, -0.014938, 0.000076, 0.018686, 0.938232, 0.177490, -0.251953, -0.096693, 0.019943, 0.007828, 1.000000, -0.000075, 0.000000, 0.000093, 74.192016, 77.535918, -45.253388, , , 0.000000, , , 
01275, , -9.651278, 2.012840, 0.787952, -0.136738, -0.159527, 0.075458, -0.023133, -0.006629, 0.011361, 0.942627, 0.175293, -0.251709, -0.096514, 0.020124, 0.007874, 1.000000, -0.000116, -0.000033, 0.000057, 74.170258, 77.528620, -45.262097, , , 0.000000, , , 
01276, , -9.641337, 2.008963, 0.767617, -0.127412, -0.139223, 0.063797, -0.031910, -0.015450, 0.006669, 0.940430, 0.175293, -0.256104, -0.096415, 0.020088, 0.007666, 1.000000, -0.000160, -0.000077, 0.000033, 74.090468, 77.523404, -45.322289, , , 0.000000, , , 
01277, , -9.602435, 1.991099, 0.682049, -0.093491, -0.060469, 0.017064, -0.033420, -0.017790, 0.003272, 0.938232, 0.177490, -0.254150, -0.096025, 0.019911, 0.006809, 1.000000, -0.000167, -0.000089, 0.000016, 74.029360, 77.518802, -45.365263, , , 0.000000, , , 
01278, , -9.580482, 1.909685, 0.629475, -0.131391, 0.023927, -0.024381, -0.032231, -0.021366, 0.000556, 0.940430, 0.179688, -0.256348, -0.095806, 0.019098, 0.006281, 1.000000, -0.000161, -0.000107, 0.000003, 73.910706, 77.513933, -45.465648, , , 0.000000, , , 
01279, , -9.581059, 1.956360, 0.594775, -0.073000, 0.033916, -0.016193, -0.031298, -0.015469, -0.001499, 0.942627, 0.175293, -0.256104, -0.095811, 0.019565, 0.005937, 1.000000, -0.000156, -0.000077, -0.000007, 73.853244, 77.512298, -45.506136, , , 0.000000, , , 
01280, , -9.574896, 2.002151, 0.671477, -0.067979, -0.052438, -0.008058, -0.032054, -0.015218, -0.005220, 0.942627, 0.179688, -0.258301, -0.095749, 0.020025, 0.006704, 1.000000, -0.000160, -0.000076, -0.000026, 73.743427, 77.513313, -45.597414, , , 0.000000, , , 
01281, , -9.555644, 1.992256, 0.629417, -0.051024, -0.013067, -0.031439, -0.035154, -0.009950, -0.009038, 0.940430, 0.177490, -0.254150, -0.095556, 0.019928, 0.006286, 1.000000, -0.000176, -0.000050, -0.000045, 73.692006, 77.516685, -45.629450, , , 0.000000, , , 
01282, , -9.497048, 2.002016, 0.627346, -0.029716, -0.023086, -0.086736, -0.036927, -0.005656, -0.007732, 0.942627, 0.179688, -0.254150, -0.094970, 0.020025, 0.006267, 1.000000, -0.000185, -0.000028, -0.000039, 73.601959, 77.521385, -45.697232, , , 0.000000, , , 
01283, , -9.511163, 2.018453, 0.618731, -0.012023, -0.020802, -0.070068, -0.039454, -0.001109, -0.010143, 0.944580, 0.179688, -0.251953, -0.095111, 0.020191, 0.006183, 1.000000, -0.000197, -0.000006, -0.000051, 73.569164, 77.526781, -45.707667, , , 0.000000, , , 
01284, , -9.511334, 2.017424, 0.619457, -0.010723, -0.020366, -0.070066, -0.036220, 0.001900, -0.006568, 0.942627, 0.177490, -0.256104, -0.095113, 0.020178, 0.006192, 1.000000, -0.000181, 0.000009, -0.000033, 73.514720, 77.534196, -45.738288, , , 0.000000, , , 
01285, , -9.507130, 2.003738, 0.651574, -0.036891, -0.042336, -0.075035, -0.034140, 0.003510, -0.001767, 0.942627, 0.177490, -0.249756, -0.095071, 0.020039, 0.006514, 1.000000, -0.000171, 0.000018, -0.000009, 73.502600, 77.535742, -45.730665, , , 0.000000, , , 
01286, , -9.538664, 2.004693, 0.637673, -0.032817, -0.025061, -0.044892, -0.033032, 0.007033, 0.002536, 0.938232, 0.177490, -0.249756, -0.095387, 0.020047, 0.006377, 1.000000, -0.000165, 0.000035, 0.000013, 73.471493, 77.536149, -45.739771, , , 0.000000, , , 
01287, , -9.556223, 1.988204, 0.633427, -0.047348, -0.010801, -0.031418, -0.031842, 0.003462, -0.000185, 0.936035, 0.179688, -0.254150, -0.095562, 0.019883, 0.006333, 1.000000, -0.000159, 0.000017, -0.000001, 73.461765, 77.536818, -45.731048, , , 0.000000, , , 
01288, , -9.560522, 2.001270, 0.601911, -0.020339, 0.011761, -0.026452, -0.037298, 0.008059, 0.003981, 0.944824, 0.175293, -0.251709, -0.095605, 0.020012, 0.006019, 1.000000, -0.000186, 0.000040, 0.000020, 73.435797, 77.536908, -45.732260, , , 0.000000, , , 
01289, , -9.600942, 1.960044, 0.646590, -0.084036, -0.001373, 0.007235, -0.038100, 0.010437, 0.005790, 0.944824, 0.173340, -0.253906, -0.096010, 0.019599, 0.006467, 1.000000, -0.000191, 0.000052, 0.000029, 73.444234, 77.535438, -45.701260, , , 0.000000, , , 
01290, , -9.573037, 1.925062, 0.665525, -0.118654, -0.004929, -0.026078, -0.038102, 0.013283, 0.001751, 0.942383, 0.179688, -0.249756, -0.095730, 0.019251, 0.006658, 1.000000, -0.000191, 0.000066, 0.000009, 73.422282, 77.535508, -45.698493, , , 0.000000, , , 
01291, , -9.590641, 1.908592, 0.660553, -0.133188, 0.009332, -0.012605, -0.029411, 0.011693, 0.001163, 0.936035, 0.179688, -0.256348, -0.095906, 0.019086, 0.006608, 1.000000, -0.000147, 0.000058, 0.000006, 73.435465, 77.536765, -45.667735, , , 0.000000, , , 
01292, , -9.627563, 1.901012, 0.699546, -0.162967, -0.015171, 0.024303, -0.020141, 0.009381, 0.001983, 0.940430, 0.177490, -0.249756, -0.096275, 0.019010, 0.006998, 1.000000, -0.000101, 0.000047, 0.000010, 73.404724, 77.541566, -45.683658, , , 0.000000, , , 
01293, , -9.670560, 1.931823, 0.755175, -0.170666, -0.071924, 0.076077, -0.010688, 0.010382, 0.001084, 0.942627, 0.177490, -0.256104, -0.096705, 0.019318, 0.007556, 1.000000, -0.000053, 0.000052, 0.000005, 73.425295, 77.542663, -45.656318, , , 0.000000, , , 
01294, , -9.674831, 1.945186, 0.723097, -0.142729, -0.049058, 0.081058, 0.002483, 0.000416, 0.003901, 0.940430, 0.175293, -0.251709, -0.096749, 0.019450, 0.007231, 1.000000, 0.000012, 0.000002, 0.000020, 73.379880, 77.544025, -45.700395, , , 0.000000, , , 
01295, , -9.625701, 1.960861, 0.741472, -0.131387, -0.079881, 0.037451, 0.008652, 0.000530, 0.004949, 0.946777, 0.177490, -0.251953, -0.096257, 0.019606, 0.007416, 1.000000, 0.000043, 0.000003, 0.000025, 73.389918, 77.541383, -45.695194, , , 0.000000, , , 
01296, , -9.603755, 1.964576, 0.777780, -0.141196, -0.115223, 0.019067, 0.011040, -0.009453, 0.003542, 0.940430, 0.177490, -0.251953, -0.096038, 0.019644, 0.007774, 1.000000, 0.000055, -0.000047, 0.000018, 73.323053, 77.541555, -45.765637, , , 0.000000, , , 
01297, , -9.563034, 2.006842, 0.733955, -0.077529, -0.102097, -0.014663, 0.008323, -0.013913, 0.010927, 0.944580, 0.181885, -0.254150, -0.095632, 0.020063, 0.007334, 1.000000, 0.000042, -0.000070, 0.000055, 73.301562, 77.533244, -45.792534, , , 0.000000, , , 
01298, , -9.592436, 2.067933, 0.764367, -0.041934, -0.150200, 0.028609, 0.002199, -0.016146, 0.004348, 0.940430, 0.177490, -0.254150, -0.095925, 0.020677, 0.007636, 1.000000, 0.000011, -0.000081, 0.000022, 73.198747, 77.534754, -45.893670, , , 0.000000, , , 
01299, , -9.588632, 2.102199, 0.760728, -0.009707, -0.162168, 0.031773, -0.010536, -0.015184, 0.003162, 0.946777, 0.175537, -0.247559, -0.095887, 0.021021, 0.007599, 1.000000, -0.000053, -0.000076, 0.000016, 73.157548, 77.530489, -45.929681, , , 0.000000, , , 
01300, , -9.588509, 2.102047, 0.762693, -0.007947, -0.161031, 0.031794, -0.028823, -0.017179, -0.003197, 0.940430, 0.181641, -0.256348, -0.095885, 0.021023, 0.007616, 1.000000, -0.000144, -0.000086, -0.000016, 73.040917, 77.531691, -46.026229, , , 0.000000, , , 
01301, , -9.600649, 2.093870, 0.707017, 0.012146, -0.105111, 0.038477, -0.040989, -0.016943, -0.002980, 0.942627, 0.179688, -0.256348, -0.096007, 0.020942, 0.007058, 1.000000, -0.000205, -0.000085, -0.000015, 72.973442, 77.530466, -46.071282, , , 0.000000, , , 
01302, , -9.598141, 2.021014, 0.698000, -0.041137, -0.059684, 0.020459, -0.046591, -0.017784, -0.002627, 0.944824, 0.177490, -0.256104, -0.095982, 0.020213, 0.006967, 1.000000, -0.000233, -0.000089, -0.000013, 72.813385, 77.532282, -46.201474, , , 0.000000, , , 
01303, , -9.606033, 1.999487, 0.674089, -0.047206, -0.025741, 0.022216, -0.055297, -0.013347, -0.006078, 0.942627, 0.177490, -0.251953, -0.096060, 0.020000, 0.006729, 1.000000, -0.000276, -0.000067, -0.000030, 72.744083, 77.533339, -46.240001, , , 0.000000, , , 
01304, , -9.594594, 1.969615, 0.605815, -0.034448, 0.049303, 0.000519, -0.048820, -0.010196, 0.005121, 0.942627, 0.177490, -0.251953, -0.095947, 0.019695, 0.006048, 1.000000, -0.000244, -0.000051, 0.000026, 72.624464, 77.529184, -46.327487, , , 0.000000, , , 
01305, , -9.593660, 1.922870, 0.644585, -0.092856, 0.039279, -0.007532, -0.049231, -0.011863, 0.010054, 0.949219, 0.175537, -0.258057, -0.095938, 0.019225, 0.006435, 1.000000, -0.000246, -0.000059, 0.000050, 72.574830, 77.521635, -46.349434, , , 0.000000, , , 
01306, , -9.577712, 1.880910, 0.607820, -0.106185, 0.092395, -0.034139, -0.046533, -0.013104, 0.010727, 0.944824, 0.175293, -0.253906, -0.095779, 0.018805, 0.006068, 1.000000, -0.000233, -0.000066, 0.000054, 72.450693, 77.513963, -46.443271, , , 0.000000, , , 
01307, , -9.600338, 1.856210, 0.659031, -0.155316, 0.065009, -0.013811, -0.045562, -0.012164, 0.007189, 0.947021, 0.173340, -0.249512, -0.096004, 0.018560, 0.006580, 1.000000, -0.000228, -0.000061, 0.000036, 72.400346, 77.507880, -46.468112, , , 0.000000, , , 
01308, , -9.598460, 1.831415, 0.612585, -0.151596, 0.119798, -0.023794, -0.041484, -0.013650, 0.003421, 0.942627, 0.175293, -0.256104, -0.095985, 0.018314, 0.006116, 1.000000, -0.000207, -0.000068, 0.000017, 72.297318, 77.504035, -46.543560, , , 0.000000, , , 
01309, , -9.601952, 1.797418, 0.619585, -0.183856, 0.131756, -0.026937, -0.030466, -0.012432, 0.000393, 0.944824, 0.171143, -0.258057, -0.096020, 0.017975, 0.006187, 1.000000, -0.000152, -0.000062, 0.000002, 72.249945, 77.501556, -46.574223, , , 0.000000, , , 
01310, , -9.595907, 1.758796, 0.604070, -0.205762, 0.165184, -0.041809, -0.010552, -0.009480, -0.004933, 0.942627, 0.179688, -0.256348, -0.095959, 0.017591, 0.006035, 1.000000, -0.000053, -0.000047, -0.000025, 72.145650, 77.502452, -46.669812, , , 0.000000, , , 
