PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
01260 NONE 9.613859 -0.003303 -1.969900 -0.099672 -0.026743 0.000373 0.005607 0.048032 0.012899 -1.053711 0.177246 0.300293 0.096134 -0.000026 -0.019722 1.000000 0.000028 0.000240 0.000064 177.771531 -78.820546 66.270630 NONE NONE 0.000000 NONE NONE NONE 01260 NONE 9.486525 -0.155381 -2.077975 0.031624 -0.006314 -0.100055 0.009933 0.026314 0.005155 -0.884033 -0.350342 0.233887 0.094863 -0.001550 -0.020792 1.000000 0.000050 0.000132 0.000026 -176.575592 -77.576912 -88.159394 NONE NONE 0.000000 NONE NONE NONE 01260 NONE -9.538399 1.965253 0.612004 -0.038721 0.022876 -0.054829 -0.014346 0.038178 0.019240 0.933838 0.181641 -0.256348 -0.095385 0.019644 0.006137 1.000000 -0.000072 0.000191 0.000096 73.096264 77.566726 -46.412955 NONE NONE 0.000000 NONE NONE NONE 01260 NONE 9.701019 -1.812494 -0.724433 0.020441 -0.095778 0.082266 0.003980 0.008435 0.011494 -1.006592 -0.218018 -0.088867 0.097011 -0.018119 -0.007249 1.000000 0.000020 0.000042 0.000057 -114.581223 -78.751771 -179.853586 NONE NONE 0.000000 NONE NONE NONE 01260 NONE 9.525427 1.774620 1.355673 -0.009605 -0.073685 -0.029264 0.035915 -0.002640 0.013049 -0.809082 -0.592041 -0.218262 0.095253 0.017750 0.013561 1.000000 0.000180 -0.000013 0.000065 54.302236 -77.022129 21.074613 NONE NONE 0.000000 NONE NONE NONE 01260 NONE 9.510526 0.189207 -2.311852 0.021245 -0.066576 -0.023628 0.003208 0.028641 -0.042015 -0.899658 0.444580 0.171387 0.095102 0.001872 -0.023132 1.000000 0.000016 0.000143 -0.000210 175.544292 -76.704552 98.565903 NONE NONE 0.000000 NONE NONE NONE 
01261 NONE 9.635478 0.101730 -1.843201 0.050461 0.038644 -0.002176 0.017131 0.034868 0.011838 -1.051758 0.183838 0.308838 0.096352 0.001025 -0.018449 1.000000 0.000086 0.000174 0.000059 177.811774 -78.840771 66.239615 NONE NONE 0.000000 NONE NONE NONE 01261 NONE 9.522141 -0.240865 -2.157114 0.108704 0.072192 -0.047171 0.030829 0.005253 0.005702 -0.884033 -0.348145 0.231689 0.095221 -0.002403 -0.021574 1.000000 0.000154 0.000026 0.000029 -176.542302 -77.579720 -88.175395 NONE NONE 0.000000 NONE NONE NONE 01261 NONE -9.510261 1.931895 0.628027 -0.074086 0.018327 -0.088188 -0.013385 0.039101 0.015693 0.931641 0.177490 -0.251953 -0.095103 0.019312 0.006298 1.000000 -0.000067 0.000196 0.000078 73.197658 77.564616 -46.301272 NONE NONE 0.000000 NONE NONE NONE 01261 NONE 9.763864 -1.785096 -0.837766 0.028890 0.020224 0.148248 0.002475 0.012080 0.015624 -1.015625 -0.213867 -0.084717 0.097640 -0.017843 -0.008384 1.000000 0.000012 0.000060 0.000078 -114.529458 -78.746505 -179.904920 NONE NONE 0.000000 NONE NONE NONE 01261 NONE 9.581094 1.869746 1.338628 -0.085002 -0.028713 0.040088 0.033090 -0.001897 0.011485 -0.806641 -0.589844 -0.213867 0.095810 0.018701 0.013390 1.000000 0.000165 -0.000009 0.000057 54.308361 -77.028107 21.087782 NONE NONE 0.000000 NONE NONE NONE 01261 NONE 9.536415 0.148778 -2.290436 -0.025226 -0.045632 -0.004083 -0.001906 0.022122 -0.042617 -0.899658 0.444580 0.169434 0.095362 0.001467 -0.022915 1.000000 -0.000010 0.000111 -0.000213 175.435928 -76.715268 98.676127 NONE NONE 0.000000 NONE NONE NONE 
01262 NONE 9.664187 0.115859 -1.852438 0.060663 0.025382 0.027899 0.007936 0.048138 0.009592 -1.051758 0.177246 0.304688 0.096637 0.001164 -0.018548 1.000000 0.000040 0.000241 0.000048 177.832910 -78.867876 66.222269 NONE NONE 0.000000 NONE NONE NONE 01262 NONE 9.588921 -0.228393 -2.075101 0.103254 -0.022213 0.000286 0.022786 -0.002289 -0.000831 -0.881836 -0.352295 0.235840 0.095889 -0.002282 -0.020750 1.000000 0.000114 -0.000011 -0.000004 -176.528015 -77.582575 -88.178122 NONE NONE 0.000000 NONE NONE NONE 01262 NONE -9.549658 1.913478 0.584279 -0.077016 0.068057 -0.056244 -0.004533 0.037984 0.017394 0.929443 0.177490 -0.254150 -0.095497 0.019127 0.005860 1.000000 -0.000023 0.000190 0.000087 73.316920 77.564423 -46.175119 NONE NONE 0.000000 NONE NONE NONE 01262 NONE 9.700559 -1.666000 -0.944722 -0.022520 0.168716 0.073663 0.014350 0.020281 0.018429 -1.013428 -0.213867 -0.086914 0.097006 -0.016650 -0.009458 1.000000 0.000072 0.000101 0.000092 -114.459459 -78.742171 -179.967252 NONE NONE 0.000000 NONE NONE NONE 01262 NONE 9.569097 1.799087 1.251021 -0.000896 0.034923 0.004041 0.028220 -0.007387 0.015649 -0.804199 -0.594238 -0.216064 0.095689 0.017997 0.012516 1.000000 0.000141 -0.000037 0.000078 54.330341 -77.039678 21.084221 NONE NONE 0.000000 NONE NONE NONE 01262 NONE 9.513263 0.194805 -2.253100 0.015128 -0.012577 -0.034334 -0.001374 0.016386 -0.041394 -0.904053 0.448975 0.169189 0.095131 0.001928 -0.022539 1.000000 -0.000007 0.000082 -0.000207 175.336900 -76.717990 98.774881 NONE NONE 0.000000 NONE NONE NONE 
01263 NONE 9.621027 0.072883 -1.944744 -0.022231 -0.049610 0.003042 0.049037 0.049402 -0.000460 -1.047363 0.172852 0.302490 0.096205 0.000733 -0.019471 1.000000 0.000245 0.000247 -0.000002 177.854247 -78.896152 66.229157 NONE NONE 0.000000 NONE NONE NONE 01263 NONE 9.537057 -0.244305 -2.067417 0.118972 -0.017745 -0.051802 0.012412 -0.010961 0.004375 -0.881836 -0.350342 0.233887 0.095372 -0.002440 -0.020669 1.000000 0.000062 -0.000055 0.000022 -176.511273 -77.576154 -88.187982 NONE NONE 0.000000 NONE NONE NONE 01263 NONE -9.523257 1.905631 0.648165 -0.114809 0.009875 -0.079718 0.005647 0.041572 0.016135 0.938232 0.179688 -0.258301 -0.095233 0.019048 0.006502 1.000000 0.000028 0.000208 0.000081 73.435641 77.562379 -46.056859 NONE NONE 0.000000 NONE NONE NONE 01263 NONE 9.628535 -1.716949 -0.800784 -0.021854 0.020215 0.000415 0.014557 0.038455 0.019516 -1.013428 -0.211670 -0.088867 0.096285 -0.017160 -0.008028 1.000000 0.000073 0.000192 0.000098 -114.327117 -78.741088 179.906314 NONE NONE 0.000000 NONE NONE NONE 01263 NONE 9.568930 1.836669 1.328903 -0.056457 -0.031236 0.020908 0.031252 -0.006790 0.014031 -0.806641 -0.592041 -0.213867 0.095688 0.018371 0.013295 1.000000 0.000156 -0.000034 0.000070 54.341613 -77.048478 21.091028 NONE NONE 0.000000 NONE NONE NONE 01263 NONE 9.496831 0.152264 -2.274932 -0.028978 -0.042507 -0.046130 -0.013130 0.015962 -0.036496 -0.899658 0.442383 0.169434 0.094967 0.001504 -0.022757 1.000000 -0.000066 0.000080 -0.000182 175.237886 -76.725387 98.868885 NONE NONE 0.000000 NONE NONE NONE 
01264 NONE 9.587107 0.115696 -1.917827 0.023395 -0.055598 -0.035140 0.038895 0.060916 -0.005072 -1.053711 0.172852 0.304688 0.095865 0.001158 -0.019207 1.000000 0.000194 0.000305 -0.000025 177.854766 -78.930910 66.251327 NONE NONE 0.000000 NONE NONE NONE 01264 NONE 9.543842 -0.258646 -2.051161 0.135026 -0.035698 -0.048488 -0.002092 -0.032383 -0.008712 -0.883789 -0.356445 0.237793 0.095442 -0.002591 -0.020496 1.000000 -0.000010 -0.000162 -0.000044 -176.538823 -77.558490 -88.161136 NONE NONE 0.000000 NONE NONE NONE 01264 NONE -9.574842 1.964098 0.636832 -0.070199 -0.002993 -0.018000 0.013740 0.040701 0.014121 0.938232 0.179688 -0.254150 -0.095749 0.019634 0.006389 1.000000 0.000069 0.000204 0.000071 73.554370 77.561435 -45.943348 NONE NONE 0.000000 NONE NONE NONE 01264 NONE 9.608348 -1.680458 -0.819730 -0.043263 0.056464 -0.024368 -0.002755 0.029007 0.021417 -1.011230 -0.213867 -0.091064 0.096084 -0.016794 -0.008211 1.000000 -0.000014 0.000145 0.000107 -114.226133 -78.736794 179.801574 NONE NONE 0.000000 NONE NONE NONE 01264 NONE 9.578659 1.856946 1.302134 -0.068733 -0.001218 0.030573 0.025483 -0.009701 0.016741 -0.809082 -0.592041 -0.218262 0.095784 0.018576 0.013028 1.000000 0.000127 -0.000049 0.000084 54.370167 -77.061133 21.079841 NONE NONE 0.000000 NONE NONE NONE 01264 NONE 9.486242 0.132723 -2.219843 -0.055488 0.006230 -0.069434 -0.012886 0.006653 -0.037111 -0.906006 0.438232 0.167480 0.094862 0.001308 -0.022202 1.000000 -0.000064 0.000033 -0.000186 175.141482 -76.724697 98.959105 NONE NONE 0.000000 NONE NONE NONE 
01265 NONE 9.502037 -0.005163 -1.919985 -0.094972 -0.024097 -0.119109 0.008209 0.038680 -0.004340 -1.047363 0.172852 0.306885 0.095017 -0.000053 -0.019218 1.000000 0.000041 0.000193 -0.000022 177.842498 -78.952963 66.268619 NONE NONE 0.000000 NONE NONE NONE 01265 NONE 9.580734 -0.220469 -2.039213 0.099715 -0.061170 -0.015557 -0.021708 -0.019385 -0.009773 -0.879639 -0.354492 0.238037 0.095809 -0.002212 -0.020383 1.000000 -0.000109 -0.000097 -0.000049 -176.579604 -77.547740 -88.132111 NONE NONE 0.000000 NONE NONE NONE 01265 NONE -9.571318 1.999306 0.626966 -0.037977 -0.014974 -0.014791 0.023739 0.043815 0.010553 0.936035 0.175293 -0.253906 -0.095713 0.019987 0.006293 1.000000 0.000119 0.000219 0.000053 73.684903 77.562713 -45.823606 NONE NONE 0.000000 NONE NONE NONE 01265 NONE 9.626733 -1.755315 -0.798823 0.010748 0.009959 0.005307 -0.002496 0.031128 0.023031 -1.006836 -0.211670 -0.088867 0.096268 -0.017542 -0.008003 1.000000 -0.000012 0.000156 0.000115 -114.118753 -78.732058 179.690625 NONE NONE 0.000000 NONE NONE NONE 01265 NONE 9.618039 1.839468 1.301923 -0.045307 -0.002919 0.065737 0.015816 -0.000569 0.014152 -0.808838 -0.594238 -0.216064 0.096179 0.018400 0.013021 1.000000 0.000079 -0.000003 0.000071 54.359816 -77.067913 21.099760 NONE NONE 0.000000 NONE NONE NONE 01265 NONE 9.522612 0.115223 -2.254003 -0.075437 -0.021088 -0.026585 -0.010561 0.010480 -0.032538 -0.906006 0.440186 0.171631 0.095225 0.001136 -0.022545 1.000000 -0.000053 0.000052 -0.000163 175.054514 -76.729087 99.042243 NONE NONE 0.000000 NONE NONE NONE 
01266 NONE 9.532654 0.047702 -1.836764 -0.010568 0.028880 -0.104623 0.000632 0.025438 0.004567 -1.049316 0.168457 0.306885 0.095324 0.000479 -0.018380 1.000000 0.000003 0.000127 0.000023 177.853613 -78.967369 66.257670 NONE NONE 0.000000 NONE NONE NONE 01266 NONE 9.565746 -0.183182 -2.136939 0.054727 0.031617 -0.009649 -0.021590 -0.016324 -0.005338 -0.884033 -0.352295 0.238037 0.095659 -0.001837 -0.021361 1.000000 -0.000108 -0.000082 -0.000027 -176.603800 -77.536272 -88.118714 NONE NONE 0.000000 NONE NONE NONE 01266 NONE -9.582777 2.030380 0.692759 -0.048809 -0.088630 0.006769 0.012790 0.040473 0.008080 0.936035 0.181641 -0.258545 -0.095827 0.020299 0.006948 1.000000 0.000064 0.000202 0.000040 73.803783 77.566472 -45.708721 NONE NONE 0.000000 NONE NONE NONE 01266 NONE 9.585456 -1.827949 -0.773728 0.072763 -0.039122 -0.024215 0.010414 0.028200 0.020759 -1.013428 -0.213867 -0.093018 0.095855 -0.018269 -0.007752 1.000000 0.000052 0.000141 0.000104 -114.005418 -78.727935 179.580527 NONE NONE 0.000000 NONE NONE NONE 01266 NONE 9.635056 1.769697 1.320513 0.019098 -0.037499 0.072055 0.009274 0.003485 0.009565 -0.808838 -0.594238 -0.220459 0.096350 0.017701 0.013204 1.000000 0.000046 0.000017 0.000048 54.348866 -77.071259 21.117186 NONE NONE 0.000000 NONE NONE NONE 01266 NONE 9.558964 0.097505 -2.288323 -0.095328 -0.048225 0.016265 -0.014219 0.003260 -0.031549 -0.906250 0.444580 0.165283 0.095589 0.000958 -0.022885 1.000000 -0.000071 0.000016 -0.000158 174.971498 -76.728396 99.118819 NONE NONE 0.000000 NONE NONE NONE 
01267 NONE 9.566223 0.040352 -2.043586 -0.103623 -0.146610 -0.032183 0.013105 0.014028 0.005885 -1.045166 0.172852 0.306885 0.095661 0.000408 -0.020443 1.000000 0.000066 0.000070 0.000029 177.876875 -78.975526 66.241620 NONE NONE 0.000000 NONE NONE NONE 01267 NONE 9.639859 -0.149269 -2.044697 0.031133 -0.078979 0.042399 -0.011637 -0.023037 -0.009554 -0.881836 -0.354492 0.235840 0.096401 -0.001498 -0.020436 1.000000 -0.000058 -0.000115 -0.000048 -176.638695 -77.523419 -88.089805 NONE NONE 0.000000 NONE NONE NONE 01267 NONE -9.616935 2.104619 0.685701 0.010295 -0.115754 0.055015 0.009330 0.039118 0.007722 0.938232 0.181641 -0.258545 -0.096169 0.021042 0.006877 1.000000 0.000047 0.000196 0.000039 73.912365 77.568453 -45.603006 NONE NONE 0.000000 NONE NONE NONE 01267 NONE 9.636446 -1.778893 -0.781958 0.021485 -0.007845 0.017699 0.022297 0.023592 0.021820 -1.013428 -0.216064 -0.084717 0.096365 -0.017778 -0.007833 1.000000 0.000111 0.000118 0.000109 -113.905221 -78.721999 179.491386 NONE NONE 0.000000 NONE NONE NONE 01267 NONE 9.633397 1.799701 1.275737 0.000380 0.013744 0.070054 0.013330 0.008496 0.006598 -0.809082 -0.592285 -0.213867 0.096334 0.017999 0.012754 1.000000 0.000067 0.000042 0.000033 54.329672 -77.071493 21.144714 NONE NONE 0.000000 NONE NONE NONE 01267 NONE 9.533532 0.145058 -2.307037 -0.048859 -0.069175 -0.003277 -0.007700 0.002386 -0.029276 -0.906006 0.442383 0.169434 0.095335 0.001436 -0.023072 1.000000 -0.000038 0.000012 -0.000146 174.895738 -76.728276 99.192125 NONE NONE 0.000000 NONE NONE NONE 
01268 NONE 9.642741 0.139786 -1.899523 0.053960 -0.050458 0.016083 0.021200 0.005491 0.003472 -1.045166 0.170654 0.313232 0.096427 0.001402 -0.018998 1.000000 0.000106 0.000027 0.000017 177.899803 -78.977967 66.230680 NONE NONE 0.000000 NONE NONE NONE 01268 NONE 9.734371 -0.198405 -2.121979 0.074002 -0.020506 0.151963 0.030481 0.008851 -0.003548 -0.888184 -0.352295 0.233887 0.097343 -0.001983 -0.021224 1.000000 0.000152 0.000044 -0.000018 -176.623942 -77.528223 -88.086439 NONE NONE 0.000000 NONE NONE NONE 01268 NONE -9.681106 2.086060 0.739186 -0.044127 -0.145900 0.116996 -0.004711 0.038206 0.005472 0.933838 0.181641 -0.254150 -0.096810 0.020858 0.007410 1.000000 -0.000024 0.000191 0.000027 73.999079 77.570220 -45.511819 NONE NONE 0.000000 NONE NONE NONE 01268 NONE 9.636299 -1.780876 -0.779249 0.021448 -0.008160 0.017698 0.015269 0.025696 0.016299 -1.009033 -0.211670 -0.088867 0.096363 -0.017800 -0.007806 1.000000 0.000076 0.000128 0.000081 -113.819408 -78.719217 179.413161 NONE NONE 0.000000 NONE NONE NONE 01268 NONE 9.585568 1.755341 1.221992 0.044829 0.050679 0.008363 -0.000813 0.004738 0.007270 -0.808838 -0.594238 -0.216064 0.095855 0.017557 0.012218 1.000000 -0.000004 0.000024 0.000036 54.312863 -77.073357 21.162132 NONE NONE 0.000000 NONE NONE NONE 01268 NONE 9.556552 0.161434 -2.274423 -0.038027 -0.031388 0.011991 -0.006713 -0.003359 -0.021669 -0.903809 0.438232 0.169678 0.095566 0.001603 -0.022743 1.000000 -0.000034 -0.000017 -0.000108 174.842687 -76.726318 99.243575 NONE NONE 0.000000 NONE NONE NONE 
01269 NONE 9.652252 0.155176 -1.859806 0.085348 -0.022183 0.017936 -0.003890 0.028831 0.004591 -1.047363 0.170654 0.306885 0.096520 0.001554 -0.018612 1.000000 -0.000019 0.000144 0.000023 177.907975 -78.994571 66.220084 NONE NONE 0.000000 NONE NONE NONE 01269 NONE 9.625071 -0.106273 -2.199783 -0.026512 0.071231 0.060841 0.054630 0.009062 0.000767 -0.881836 -0.350342 0.235840 0.096250 -0.001056 -0.022002 1.000000 0.000273 0.000045 0.000004 -176.589266 -77.533381 -88.089895 NONE NONE 0.000000 NONE NONE NONE 01269 NONE -9.676929 2.073645 0.767773 -0.070294 -0.167863 0.111995 -0.017383 0.031355 0.006863 0.936035 0.175293 -0.258301 -0.096769 0.020734 0.007691 1.000000 -0.000087 0.000157 0.000034 74.072393 77.571380 -45.426546 NONE NONE 0.000000 NONE NONE NONE 01269 NONE 9.582412 -1.828181 -0.807460 0.085496 0.000877 -0.024453 0.013390 0.024158 0.010220 -1.013672 -0.207275 -0.084717 0.095824 -0.018276 -0.008087 1.000000 0.000067 0.000121 0.000051 -113.736398 -78.719439 179.336338 NONE NONE 0.000000 NONE NONE NONE 01269 NONE 9.516464 1.847265 1.274522 -0.069856 0.018707 -0.035435 0.013716 0.003710 0.008730 -0.809082 -0.592285 -0.213867 0.095164 0.018476 0.012745 1.000000 0.000069 0.000019 0.000044 54.300484 -77.076179 21.182896 NONE NONE 0.000000 NONE NONE NONE 01269 NONE 9.539206 0.172897 -2.230133 -0.031147 0.008856 -0.014790 0.000161 -0.006359 -0.022711 -0.899658 0.444580 0.167236 0.095393 0.001718 -0.022298 1.000000 0.000001 -0.000032 -0.000114 174.789251 -76.721514 99.298574 NONE NONE 0.000000 NONE NONE NONE 
