PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
24441, , 9.771212, -0.428818, -2.160524, 0.000000, 0.000000, 0.203715, -0.025147, 0.006570, -0.000209, -0.718750, 0.464600, -0.016602, 0.097711, -0.004291, -0.021608, 1.000000, -0.000126, 0.000033, -0.000001, -168.768051, -77.294622, 99.446401, , , 0.000000, , , 
24442, , 9.757579, -0.385335, -2.066335, -0.000000, -0.000000, 0.168724, -0.042402, 0.013495, -0.001183, -0.714355, 0.460449, -0.020752, 0.097574, -0.003858, -0.020669, 1.000000, -0.000212, 0.000067, -0.000006, -169.426266, -77.839375, 99.762238, , , 0.000000, , , 
24443, , 9.727963, -0.342037, -2.081572, 0.051499, 0.043078, 0.141140, -0.043340, 0.032699, -0.004915, -0.718750, 0.464600, -0.020752, 0.097276, -0.003427, -0.020831, 1.000000, -0.000217, 0.000163, -0.000025, -169.105093, -77.583785, 99.584600, , , 0.000000, , , 
24444, , 9.650060, -0.328701, -2.324362, 0.150896, -0.195308, 0.115729, -0.049096, 0.056487, -0.004553, -0.718750, 0.464600, -0.022949, 0.096494, -0.003295, -0.023270, 1.000000, -0.000245, 0.000282, -0.000023, -169.117067, -77.616060, 99.568058, , , 0.000000, , , 
24445, , 9.527693, -0.395654, -2.338905, 0.098315, -0.262665, 0.001858, -0.021882, 0.047009, 0.000873, -0.718750, 0.468750, -0.018555, 0.095271, -0.003959, -0.023411, 1.000000, -0.000109, 0.000235, 0.000004, -169.103402, -77.642726, 99.541475, , , 0.000000, , , 
24446, , 9.535532, -0.468059, -2.525093, 0.095203, -0.459278, 0.051467, -0.008594, 0.017007, -0.000090, -0.716797, 0.472900, -0.018555, 0.095353, -0.004682, -0.025259, 1.000000, -0.000043, 0.000085, -0.000000, -169.100145, -77.652304, 99.533101, , , 0.000000, , , 
24447, , 9.678277, -0.537689, -2.628723, 0.061495, -0.550610, 0.215343, -0.003764, 0.042955, 0.001049, -0.718750, 0.468750, -0.024902, 0.096777, -0.005377, -0.026308, 1.000000, -0.000019, 0.000215, 0.000005, -169.078889, -77.675308, 99.509107, , , 0.000000, , , 
24448, , 9.635254, -0.720319, -2.680104, -0.088598, -0.675618, 0.191093, -0.019042, 0.084270, 0.000151, -0.716797, 0.468750, -0.027100, 0.096341, -0.007206, -0.026841, 1.000000, -0.000095, 0.000421, 0.000001, -169.047399, -77.722698, 99.465711, , , 0.000000, , , 
24449, , 9.646100, -0.709886, -2.935092, 0.011613, -0.912334, 0.253764, -0.005160, 0.123355, -0.008808, -0.718750, 0.466797, -0.024902, 0.096443, -0.007104, -0.029410, 1.000000, -0.000026, 0.000617, -0.000044, -169.009160, -77.789112, 99.423654, , , 0.000000, , , 
24450, , 9.711829, -0.628344, -3.037719, 0.125216, -0.978598, 0.334668, 0.007704, 0.166369, -0.014517, -0.718506, 0.462646, -0.022949, 0.097093, -0.006289, -0.030458, 1.000000, 0.000039, 0.000832, -0.000073, -168.958114, -77.884267, 99.375951, , , 0.000000, , , 
24451, , 9.768230, -0.574741, -2.946776, 0.147274, -0.880972, 0.367406, 0.043829, 0.192030, -0.023673, -0.716553, 0.464600, -0.027100, 0.097653, -0.005752, -0.029563, 1.000000, 0.000219, 0.000960, -0.000118, -168.891581, -77.984545, 99.333819, , , 0.000000, , , 
24452, , 9.776627, -0.312452, -2.847621, 0.364690, -0.717732, 0.343140, 0.046102, 0.210732, -0.025673, -0.716553, 0.464600, -0.031250, 0.097736, -0.003130, -0.028580, 0.999999, 0.000231, 0.001054, -0.000128, -168.823126, -78.105852, 99.290846, , , 0.000000, , , 
24453, , 9.599699, -0.294797, -2.881909, 0.404689, -0.797441, 0.174644, 0.009926, 0.228613, -0.021999, -0.720703, 0.464600, -0.020752, 0.095964, -0.002957, -0.028929, 0.999999, 0.000050, 0.001143, -0.000110, -168.755463, -78.219487, 99.227516, , , 0.000000, , , 
24454, , 9.415855, -0.282499, -2.882639, 0.428795, -0.853059, -0.007785, 0.001234, 0.235187, -0.016297, -0.720947, 0.468750, -0.027100, 0.094124, -0.002832, -0.028937, 0.999999, 0.000006, 0.001176, -0.000081, -168.671723, -78.353460, 99.142717, , , 0.000000, , , 
24455, , 9.365143, -0.339215, -2.900443, 0.388993, -0.917448, -0.053565, 0.021177, 0.246630, -0.019835, -0.720703, 0.464600, -0.035400, 0.093615, -0.003398, -0.029120, 0.999999, 0.000106, 0.001233, -0.000099, -168.593397, -78.468169, 99.074540, , , 0.000000, , , 
24456, , 9.355081, -0.385628, -2.961005, 0.373830, -1.013911, -0.052257, 0.057564, 0.239892, -0.031158, -0.716553, 0.466797, -0.033203, 0.093515, -0.003862, -0.029723, 0.999999, 0.000288, 0.001199, -0.000156, -168.512178, -78.606426, 99.025320, , , 0.000000, , , 
24457, , 9.474833, -0.368339, -2.855432, 0.354464, -0.904825, 0.042119, 0.056301, 0.250382, -0.038366, -0.720703, 0.464600, -0.033447, 0.094712, -0.003693, -0.028674, 0.999999, 0.000282, 0.001252, -0.000192, -168.473751, -78.713870, 99.017914, , , 0.000000, , , 
24458, , 9.576548, -0.461414, -2.680506, 0.209724, -0.782252, 0.109627, 0.068903, 0.269394, -0.053275, -0.720703, 0.462646, -0.039551, 0.095728, -0.004630, -0.026936, 0.999999, 0.000345, 0.001347, -0.000266, -168.429255, -78.871207, 99.012799, , , 0.000000, , , 
24459, , 9.672046, -0.494887, -2.620159, 0.158145, -0.740587, 0.191565, 0.082051, 0.301364, -0.068577, -0.718750, 0.466797, -0.041748, 0.096679, -0.004971, -0.026349, 0.999999, 0.000410, 0.001507, -0.000343, -168.441129, -79.000076, 99.071377, , , 0.000000, , , 
24460, , 9.614992, -0.500423, -2.570200, 0.144156, -0.739397, 0.123953, 0.095709, 0.339535, -0.073920, -0.724854, 0.464844, -0.048096, 0.096104, -0.005027, -0.025868, 0.999998, 0.000479, 0.001698, -0.000370, -168.398963, -79.199156, 99.084282, , , 0.000000, , , 
24461, , 9.537614, -0.493924, -2.520820, 0.140487, -0.731015, 0.036695, 0.093911, 0.361580, -0.067143, -0.720703, 0.464844, -0.047852, 0.095329, -0.004959, -0.025383, 0.999998, 0.000470, 0.001808, -0.000336, -168.365276, -79.352202, 99.103298, , , 0.000000, , , 
24462, , 9.475694, -0.439441, -2.387670, 0.154883, -0.635830, -0.052848, 0.086624, 0.356811, -0.069915, -0.722656, 0.462646, -0.050049, 0.094713, -0.004417, -0.024048, 0.999998, 0.000433, 0.001784, -0.000350, -168.304335, -79.560516, 99.091795, , , 0.000000, , , 
24463, , 9.364506, -0.439097, -2.330567, 0.144051, -0.625721, -0.173914, 0.117598, 0.342937, -0.052662, -0.720703, 0.464844, -0.052246, 0.093604, -0.004402, -0.023469, 0.999998, 0.000588, 0.001715, -0.000263, -168.224017, -79.692625, 99.077296, , , 0.000000, , , 
24464, , 9.357482, -0.346876, -2.235161, 0.205810, -0.537051, -0.202907, 0.120410, 0.302527, -0.051099, -0.722656, 0.462646, -0.056396, 0.093540, -0.003479, -0.022495, 0.999999, 0.000602, 0.001513, -0.000255, -168.116878, -79.868278, 99.038532, , , 0.000000, , , 
24465, , 9.599618, -0.401237, -2.100958, 0.105578, -0.407095, 0.013336, 0.118412, 0.296533, -0.049604, -0.720459, 0.458496, -0.056396, 0.095964, -0.004024, -0.021154, 0.999999, 0.000592, 0.001483, -0.000248, -168.059541, -79.966744, 99.047554, , , 0.000000, , , 
24466, , 9.811570, -0.308758, -2.129648, 0.204704, -0.394176, 0.222265, 0.093970, 0.320181, -0.054772, -0.716309, 0.460693, -0.062744, 0.098081, -0.003104, -0.021455, 0.999999, 0.000470, 0.001601, -0.000274, -167.963431, -80.152708, 99.004641, , , 0.000000, , , 
24467, , 9.771649, -0.377642, -1.903744, 0.065493, -0.237938, 0.146779, 0.092377, 0.346907, -0.062048, -0.714355, 0.460693, -0.066895, 0.097682, -0.003798, -0.019209, 0.999998, 0.000462, 0.001735, -0.000310, -167.928661, -80.278886, 99.023037, , , 0.000000, , , 
24468, , 9.861965, -0.302377, -1.780447, 0.098344, -0.118247, 0.212082, 0.136238, 0.374999, -0.065848, -0.722412, 0.454346, -0.064941, 0.098585, -0.003044, -0.017991, 0.999998, 0.000681, 0.001875, -0.000329, -167.801712, -80.496869, 98.973450, , , 0.000000, , , 
24469, , 9.779144, -0.311327, -1.606010, 0.035293, 0.000410, 0.102275, 0.120855, 0.389692, -0.070081, -0.718506, 0.466797, -0.070801, 0.097759, -0.003138, -0.016252, 0.999998, 0.000604, 0.001948, -0.000350, -167.747266, -80.648278, 98.988720, , , 0.000000, , , 
24470, , 9.770010, -0.339030, -1.432267, -0.043440, 0.110934, 0.066842, 0.155684, 0.381751, -0.070008, -0.718262, 0.454346, -0.073242, 0.097671, -0.003413, -0.014512, 0.999998, 0.000778, 0.001909, -0.000350, -167.612086, -80.870521, 98.942135, , , 0.000000, , , 
24471, , 9.806652, -0.275251, -1.376725, 0.000912, 0.165089, 0.092573, 0.152831, 0.382545, -0.070046, -0.724609, 0.464844, -0.075195, 0.098039, -0.002776, -0.013957, 0.999998, 0.000764, 0.001913, -0.000350, -167.536860, -81.023055, 98.951960, , , 0.000000, , , 
24472, , 9.681731, -0.377212, -1.427697, -0.062764, 0.024361, -0.019227, 0.143440, 0.392009, -0.066875, -0.718506, 0.462646, -0.081543, 0.096788, -0.003794, -0.014469, 0.999998, 0.000717, 0.001960, -0.000334, -167.381763, -81.250612, 98.878166, , , 0.000000, , , 
24473, , 9.492761, -0.390134, -1.465281, -0.049182, -0.069965, -0.199971, 0.178862, 0.403207, -0.057227, -0.722412, 0.456543, -0.083496, 0.094897, -0.003915, -0.014848, 0.999998, 0.000894, 0.002016, -0.000286, -167.221985, -81.414428, 98.812160, , , 0.000000, , , 
24474, , 9.560549, -0.245554, -1.606029, 0.147328, -0.173169, -0.117744, 0.188707, 0.383569, -0.048800, -0.720215, 0.458740, -0.087646, 0.095574, -0.002464, -0.016246, 0.999998, 0.000944, 0.001918, -0.000244, -166.967273, -81.634873, 98.663946, , , 0.000000, , , 
