PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
24441, , 9.707590, -0.045019, -2.753236, 0.000000, 0.000000, 0.277884, 0.010744, 0.078962, -0.021882, -0.687988, -0.443604, 0.312744, 0.097065, -0.000459, -0.027571, 1.000000, 0.000054, 0.000395, -0.000109, -179.045539, -74.141040, -77.877268, , , 0.000000, , , 
24442, , 9.682645, -0.011918, -2.826165, 0.000000, 0.000000, 0.273985, 0.044119, 0.091839, -0.023922, -0.679199, -0.447998, 0.312988, 0.096813, -0.000125, -0.028306, 1.000000, 0.000221, 0.000459, -0.000120, -179.747953, -73.702087, -77.625985, , , 0.000000, , , 
24443, , 9.776739, -0.015038, -2.768629, -0.004303, -0.048478, 0.348404, 0.063516, 0.095238, -0.025653, -0.689941, -0.450195, 0.302490, 0.097754, -0.000154, -0.027733, 1.000000, 0.000318, 0.000476, -0.000128, -179.396193, -73.953939, -77.780759, , , 0.000000, , , 
24444, , 9.862643, -0.014470, -2.595915, 0.035642, -0.223293, 0.383369, 0.066857, 0.109061, -0.028122, -0.681396, -0.445801, 0.310791, 0.098612, -0.000150, -0.026013, 1.000000, 0.000334, 0.000545, -0.000141, -179.411756, -74.016591, -77.724715, , , 0.000000, , , 
24445, , 9.899143, 0.028723, -2.555284, 0.002637, -0.266778, 0.407495, 0.059094, 0.163376, -0.032437, -0.685547, -0.447998, 0.306641, 0.098971, 0.000279, -0.025634, 1.000000, 0.000295, 0.000817, -0.000162, -179.440701, -74.111185, -77.659960, , , 0.000000, , , 
24446, , 9.912142, 0.045953, -2.635075, -0.033315, -0.179399, 0.442211, 0.065375, 0.227920, -0.035539, -0.685791, -0.445801, 0.302490, 0.099091, 0.000451, -0.026464, 0.999999, 0.000327, 0.001140, -0.000178, -179.470711, -74.241961, -77.589836, , , 0.000000, , , 
24447, , 9.976192, 0.078932, -2.727325, -0.085241, -0.091932, 0.529129, 0.070666, 0.265342, -0.043587, -0.689941, -0.450195, 0.300537, 0.099726, 0.000777, -0.027405, 0.999999, 0.000353, 0.001327, -0.000218, -179.515038, -74.394837, -77.501791, , , 0.000000, , , 
24448, , 10.218836, 0.069335, -2.830626, -0.088584, -0.026720, 0.790766, 0.084556, 0.309707, -0.046179, -0.687744, -0.447998, 0.298340, 0.102145, 0.000682, -0.028464, 0.999999, 0.000423, 0.001549, -0.000231, -179.556712, -74.572494, -77.408261, , , 0.000000, , , 
24449, , 10.510585, 0.056997, -2.760719, -0.050074, -0.128834, 1.053681, 0.081992, 0.374013, -0.048830, -0.692139, -0.447998, 0.300293, 0.105054, 0.000556, -0.027803, 0.999998, 0.000410, 0.001870, -0.000244, -179.608611, -74.787779, -77.305918, , , 0.000000, , , 
24450, , 10.680199, -0.069235, -2.619963, 0.106324, -0.231201, 1.181433, 0.081334, 0.453254, -0.052853, -0.690186, -0.441406, 0.296143, 0.106742, -0.000710, -0.026442, 0.999997, 0.000407, 0.002266, -0.000264, -179.668297, -75.047660, -77.195839, , , 0.000000, , , 
24451, , 10.782125, -0.145198, -2.377947, 0.230510, -0.413058, 1.219352, 0.097039, 0.533031, -0.055647, -0.687744, -0.447998, 0.291992, 0.107757, -0.001470, -0.024067, 0.999996, 0.000485, 0.002665, -0.000278, -179.730137, -75.355243, -77.074560, , , 0.000000, , , 
24452, , 10.718145, -0.145510, -2.156156, 0.265401, -0.544021, 1.104366, 0.093492, 0.611637, -0.052400, -0.692139, -0.447998, 0.285889, 0.107114, -0.001473, -0.021890, 0.999995, 0.000467, 0.003058, -0.000262, -179.787194, -75.705809, -76.960312, , , 0.000000, , , 
24453, , 10.588677, -0.095754, -2.078505, 0.214629, -0.528031, 0.963403, 0.020960, 0.664052, -0.044584, -0.696533, -0.447998, 0.291992, 0.105817, -0.000979, -0.021137, 0.999994, 0.000105, 0.003320, -0.000223, -179.870529, -76.092870, -76.861889, , , 0.000000, , , 
24454, , 10.465204, -0.160693, -2.129845, 0.246922, -0.364217, 0.859167, -0.007653, 0.688336, -0.034267, -0.700684, -0.447754, 0.277344, 0.104578, -0.001626, -0.021658, 0.999994, -0.000038, 0.003442, -0.000171, -179.952902, -76.487287, -76.781614, , , 0.000000, , , 
24455, , 10.336824, -0.031776, -2.312999, 0.058489, -0.114290, 0.779003, 0.006878, 0.747126, -0.026267, -0.694336, -0.447998, 0.273193, 0.103281, -0.000331, -0.023516, 0.999993, 0.000034, 0.003736, -0.000131, 179.995356, -76.926796, -76.723990, , , 0.000000, , , 
24456, , 10.254739, 0.057079, -2.394564, -0.067083, 0.042510, 0.717741, 0.008005, 0.832928, -0.028304, -0.702881, -0.452148, 0.269287, 0.102447, 0.000557, -0.024372, 0.999991, 0.000040, 0.004165, -0.000142, 179.927349, -77.404018, -76.649537, , , 0.000000, , , 
24457, , 10.158500, 0.171110, -2.382655, -0.199542, 0.117627, 0.620290, 0.003653, 0.924465, -0.026651, -0.702881, -0.447754, 0.260742, 0.101474, 0.001698, -0.024296, 0.999989, 0.000018, 0.004622, -0.000133, 179.861982, -77.945213, -76.580155, , , 0.000000, , , 
24458, , 10.105621, 0.229221, -2.364455, -0.275380, 0.197884, 0.562803, -0.046835, 1.041419, -0.017847, -0.707275, -0.447754, 0.258545, 0.100931, 0.002278, -0.024171, 0.999986, -0.000234, 0.005207, -0.000089, 179.776981, -78.541867, -76.520743, , , 0.000000, , , 
24459, , 10.208018, 0.324588, -2.081300, -0.323044, -0.000677, 0.605337, -0.074612, 1.148105, -0.018530, -0.713623, -0.449951, 0.246094, 0.101959, 0.003229, -0.021400, 0.999983, -0.000373, 0.005740, -0.000093, 179.657554, -79.208041, -76.442824, , , 0.000000, , , 
24460, , 10.299836, 0.305917, -1.677739, -0.234813, -0.277460, 0.620985, -0.118706, 1.225024, -0.022807, -0.711670, -0.449951, 0.239990, 0.102893, 0.003037, -0.017410, 0.999981, -0.000594, 0.006125, -0.000114, 179.490302, -79.909812, -76.341918, , , 0.000000, , , 
24461, , 10.345509, 0.175777, -1.325124, -0.051997, -0.461574, 0.608401, -0.192324, 1.312049, -0.029399, -0.722412, -0.451904, 0.227539, 0.103365, 0.001729, -0.013931, 0.999978, -0.000962, 0.006560, -0.000147, 179.197960, -80.670465, -76.158090, , , 0.000000, , , 
24462, , 10.416266, -0.079925, -0.995540, 0.247047, -0.593205, 0.631517, -0.234658, 1.388416, -0.035820, -0.724365, -0.454102, 0.214844, 0.104090, -0.000830, -0.010677, 0.999975, -0.001173, 0.006942, -0.000179, 178.846573, -81.465505, -75.938497, , , 0.000000, , , 
24463, , 10.411236, -0.234718, -1.165040, 0.333644, -0.244312, 0.657903, -0.193862, 1.469662, -0.045143, -0.724365, -0.458496, 0.208740, 0.104022, -0.002382, -0.012413, 0.999973, -0.000969, 0.007348, -0.000226, 178.366887, -82.323930, -75.567064, , , 0.000000, , , 
24464, , 10.202072, -0.330901, -1.605935, 0.295467, 0.385386, 0.508785, -0.108303, 1.569922, -0.048884, -0.728760, -0.451904, 0.191895, 0.101890, -0.003343, -0.016858, 0.999969, -0.000542, 0.007850, -0.000244, 177.849931, -83.222023, -75.108533, , , 0.000000, , , 
24465, , 9.855653, -0.516690, -1.963793, 0.357595, 0.974009, 0.196239, -0.036931, 1.607808, -0.049924, -0.728760, -0.456055, 0.181641, 0.098393, -0.005195, -0.020428, 0.999968, -0.000185, 0.008039, -0.000250, 177.204945, -84.157616, -74.480983, , , 0.000000, , , 
24466, , 9.702750, -0.389848, -1.848389, 0.224841, 1.003340, 0.018521, 0.070991, 1.557782, -0.052927, -0.735352, -0.451904, 0.168945, 0.096879, -0.003917, -0.019240, 0.999970, 0.000355, 0.007789, -0.000265, 176.398084, -85.047101, -73.629698, , , 0.000000, , , 
24467, , 9.824705, -0.108215, -1.264526, 0.050326, 0.512051, 0.080187, 0.075639, 1.514466, -0.051067, -0.733154, -0.456055, 0.158691, 0.098147, -0.001102, -0.013389, 0.999971, 0.000378, 0.007572, -0.000255, 175.398755, -85.911206, -72.582987, , , 0.000000, , , 
24468, , 9.858638, 0.003316, -0.923490, -0.010964, 0.301089, 0.084429, -0.043778, 1.526449, -0.053720, -0.737549, -0.451660, 0.150146, 0.098512, 0.000005, -0.009987, 0.999971, -0.000219, 0.007632, -0.000269, 173.579014, -86.778906, -70.784724, , , 0.000000, , , 
24469, , 9.921873, -0.002848, -0.865028, -0.020457, 0.390497, 0.139045, -0.073288, 1.545329, -0.053572, -0.737549, -0.453857, 0.137695, 0.099148, -0.000058, -0.009417, 0.999970, -0.000366, 0.007727, -0.000268, 170.645482, -87.646304, -67.889168, , , 0.000000, , , 
24470, , 9.957066, 0.085376, -0.687376, -0.095585, 0.350617, 0.161717, -0.086864, 1.598269, -0.054534, -0.750488, -0.453857, 0.123047, 0.099512, 0.000823, -0.007670, 0.999968, -0.000434, 0.007991, -0.000273, 163.545432, -88.533618, -60.835189, , , 0.000000, , , 
